original_index,question,cypher,typeql
164,List characters with a book1PageRank below 0.2 and a degree above 10.,"MATCH (c:Character)
WHERE c.book1PageRank < 0.2 AND c.degree > 10
RETURN c.name","match
$c isa character, has book1_page_rank $bpr, has degree $d;
$bpr < 0.2;
$d > 10;
fetch {
  ""name"": $c.name
};"
165,Who are the top 3 characters with the highest weight in INTERACTS relationships?,"MATCH (c1:Character)-[r:INTERACTS]->(c2:Character)
RETURN c1.name AS character, SUM(r.weight) AS totalWeight
ORDER BY totalWeight DESC
LIMIT 3","match
$c isa character, has name $n;
$rel isa interacts (character1: $c);
$rel has weight $w;
reduce $total = sum($w) groupby $c, $n;
sort $total desc;
limit 3;
fetch { ""character"": $n, ""totalWeight"": $total };"
166,Find characters with a pagerank above 7 and a degree above 150.,"MATCH (c:Character)
WHERE c.pagerank > 7 AND c.degree > 150
RETURN c.name, c.pagerank, c.degree","match
$c isa character, has pagerank $pr, has degree $d;
$pr > 7.0;
$d > 150.0;
fetch {
  ""name"": $c.name,
  ""pagerank"": $pr,
  ""degree"": $d
};"
167,Find characters with a book1PageRank above 5 and a community of 578.,"MATCH (c:Character)
WHERE c.book1PageRank > 5 AND c.community = 578
RETURN c.name, c.book1PageRank, c.community","match
$c isa character, has book1_page_rank $bpr, has community $comm;
$bpr > 5;
$comm == 578;
fetch {
  ""name"": $c.name,
  ""book1_page_rank"": $bpr,
  ""community"": $comm
};"
168,List the characters who have more than one type of INTERACTS relationship. Limit to 5 characters.,"MATCH (c:Character)-[r1:INTERACTS]->(:Character)
MATCH (c)-[r2:INTERACTS1|INTERACTS2|INTERACTS3|INTERACTS45]->(:Character)
WHERE r1 <> r2
WITH c, COUNT(DISTINCT r1) AS rel1, COUNT(DISTINCT r2) AS rel2
WHERE rel1 > 0 AND rel2 > 0
RETURN DISTINCT c.name
LIMIT 5","match
$c isa character;
$rel isa $t ($c);
{ $t label interacts; } or { $t label interacts1; } or { $t label interacts2; } or { $t label interacts3; } or { $t label interacts45; };
select $c, $t;
distinct;
reduce $type_count = count($t) groupby $c;
match
$type_count > 1;
$c has name $name;
limit 5;
fetch { ""name"": $name };"
169,Who are the top 5 characters with the highest weight in INTERACTS2 relationships?,"MATCH (c1:Character)-[r:INTERACTS2]->(c2:Character)
RETURN c1.name AS character, r.weight AS weight
ORDER BY r.weight DESC
LIMIT 5","match
$c1 isa character;
$rel isa interacts2 (character1: $c1, character2: $c2);
$rel has weight $w;
sort $w desc;
limit 5;
fetch {
  ""character"": $c1.name,
  ""weight"": $w
};"
170,Find characters with a pagerank below 0.6 and a degree above 20.,"MATCH (c:Character)
WHERE c.pagerank < 0.6 AND c.degree > 20
RETURN c.name, c.pagerank, c.degree","match
$c isa character, has pagerank $pr, has degree $d;
$pr < 0.6;
$d > 20;
fetch {
  ""name"": $c.name,
  ""pagerank"": $pr,
  ""degree"": $d
};"
171,Which characters interact in book 1 with a weight greater than 100?,"MATCH (c1:Character)-[r:INTERACTS1]->(c2:Character)
WHERE r.weight > 100
RETURN c1.name AS Character1, c2.name AS Character2, r.weight AS InteractionWeight","match
$c1 isa character, has name $n1;
$c2 isa character, has name $n2;
$rel isa interacts1 (character1: $c1, character2: $c2), has weight $w;
$w > 100;
fetch {
  ""Character1"": $n1,
  ""Character2"": $n2,
  ""InteractionWeight"": $w
};"
172,Find the top 5 characters with the highest weight in INTERACTS relationship.,"MATCH (c1:Character)-[r:INTERACTS]->(c2:Character)
RETURN c1.name AS Character1, c2.name AS Character2, r.weight AS Weight
ORDER BY r.weight DESC
LIMIT 5","match
$c1 isa character, has name $n1;
$c2 isa character, has name $n2;
$rel isa interacts (character1: $c1, character2: $c2), has weight $w;
sort $w desc;
limit 5;
fetch {
  ""Character1"": $n1,
  ""Character2"": $n2,
  ""Weight"": $w
};"
173,Who are the characters with a louvain value of 0? Limit to top 5.,"MATCH (c:Character)
WHERE c.louvain = 0
RETURN c.name
ORDER BY c.name
LIMIT 5","match
$c isa character, has louvain 0, has name $n;
sort $n;
limit 5;
fetch {
  ""name"": $c.name
};"
174,List the top 3 characters with the least betweenness centrality in book 1.,"MATCH (c:Character)
WHERE c.book1BetweennessCentrality IS NOT NULL
RETURN c.name, c.book1BetweennessCentrality
ORDER BY c.book1BetweennessCentrality ASC
LIMIT 3","match
$c isa character, has book1_betweenness_centrality $bc;
sort $bc asc;
limit 3;
fetch {
  ""name"": $c.name,
  ""book1BetweennessCentrality"": $bc
};"
175,Name 3 characters from the community with the highest number of members.,"// Step 1: Find the community with the highest number of members
MATCH (c:Character)
WITH c.community AS community, COUNT(c) AS memberCount
ORDER BY memberCount DESC
LIMIT 1

// Step 2: Find 3 characters from that community
MATCH (c:Character)
WHERE c.community = community
RETURN c.name
LIMIT 3","match
$c isa character, has community $comm;
reduce $count = count($c) groupby $comm;
sort $count desc;
limit 1;
match
$c2 isa character, has community $comm, has name $n;
limit 3;
fetch { ""name"": $n };"
176,What are the names of the characters who have a degree greater than 50?,"MATCH (c:Character)
WHERE c.degree > 50
RETURN c.name","match
$c isa character, has degree $d;
$d > 50;
fetch {
  ""name"": $c.name
};"
177,Who are the top 5 characters by pagerank in the entire dataset?,"MATCH (c:Character)
RETURN c.name, c.pagerank
ORDER BY c.pagerank DESC
LIMIT 5","match
$c isa character, has pagerank $pr;
sort $pr desc;
limit 5;
fetch {
  ""name"": $c.name,
  ""pagerank"": $pr
};"
178,Identify 3 characters with a book45PageRank greater than 5.,"MATCH (c:Character)
WHERE c.book45PageRank > 5
RETURN c.name, c.book45PageRank
ORDER BY c.book45PageRank DESC
LIMIT 3","match
$c isa character, has book45_page_rank $rank;
$rank > 5;
sort $rank desc;
limit 3;
fetch {
  ""name"": $c.name,
  ""book45_page_rank"": $rank
};"
179,Which characters have a louvain community number less than 5? Limit to 5 characters.,"MATCH (c:Character)
WHERE c.louvain < 5
RETURN c.name, c.louvain
LIMIT 5","match
$c isa character, has louvain $l, has name $n;
$l < 5;
sort $l;
limit 5;
fetch {
  ""name"": $n,
  ""louvain"": $l
};"
180,List the top 3 characters with the highest degree of centrality.,"MATCH (c:Character)
RETURN c.name, c.degree
ORDER BY c.degree DESC
LIMIT 3","match
$c isa character, has name $n, has degree $d;
sort $d desc;
limit 3;
fetch {
  ""name"": $n,
  ""degree"": $d
};"
181,What are the names of the top 5 characters with the highest book1PageRank?,"MATCH (c:Character)
RETURN c.name
ORDER BY c.book1PageRank DESC
LIMIT 5","match
$c isa character, has book1_page_rank $r, has name $n;
sort $r desc;
limit 5;
fetch {
  ""name"": $n
};"
182,Who are the top 5 characters with the highest weight in INTERACTS45 relationships?,"MATCH (c1:Character)-[r:INTERACTS45]->(c2:Character)
RETURN c1.name AS character, r.weight AS weight
ORDER BY r.weight DESC
LIMIT 5","match
$c1 isa character;
$c2 isa character;
$rel isa interacts45 (character1: $c1, character2: $c2), has weight $w;
sort $w desc;
limit 5;
fetch {
  ""character"": $c1.name,
  ""weight"": $w
};"
183,Find characters with a centrality above 0.8 and a book1BetweennessCentrality above 4000.,"MATCH (c:Character)
WHERE c.centrality > 0.8 AND c.book1BetweennessCentrality > 4000
RETURN c.name, c.centrality, c.book1BetweennessCentrality","match
$c isa character, has centrality $cent, has book1_betweenness_centrality $b1bc;
$cent > 0.8;
$b1bc > 4000.0;
fetch {
  ""name"": $c.name,
  ""centrality"": $cent,
  ""book1BetweennessCentrality"": $b1bc
};"
184,List characters with a community of 795 and a pagerank below 0.2.,"MATCH (c:Character)
WHERE c.community = 795 AND c.pagerank < 0.2
RETURN c.name","match
$c isa character, has community 795, has pagerank $pr;
$pr < 0.2;
fetch {
  ""name"": $c.name
};"
185,Who are the top 3 characters with the highest centrality?,"MATCH (c:Character)
RETURN c.name, c.centrality
ORDER BY c.centrality DESC
LIMIT 3","match
$c isa character, has centrality $cent, has name $name;
sort $cent desc;
limit 3;
fetch {
  ""name"": $c.name,
  ""centrality"": $cent
};"
186,Find characters with a book1PageRank below 0.25 and a degree above 5.,"MATCH (c:Character)
WHERE c.book1PageRank < 0.25 AND c.degree > 5
RETURN c.name, c.book1PageRank, c.degree","match
$c isa character, has book1_page_rank $bpr, has degree $d;
$bpr < 0.25;
$d > 5.0;
fetch {
  ""name"": $c.name,
  ""book1PageRank"": $bpr,
  ""degree"": $d
};"
187,List characters with a louvain value of 0 and a pagerank above 8.,"MATCH (c:Character)
WHERE c.louvain = 0 AND c.pagerank > 8
RETURN c.name","match
$c isa character, has louvain $l, has pagerank $pr;
$l == 0;
$pr > 8.0;
fetch {
  ""name"": $c.name
};"
188,Who are the top 5 characters with the lowest weight in INTERACTS3 relationships?,"MATCH (c:Character)-[r:INTERACTS3]->(c2:Character)
RETURN c.name AS character, r.weight AS weight
ORDER BY r.weight ASC
LIMIT 5","match
$c isa character;
$c2 isa character;
$rel isa interacts3 (character1: $c, character2: $c2);
$rel has weight $w;
sort $w asc;
limit 5;
fetch {
  ""character"": $c.name,
  ""weight"": $w
};"
189,Find characters with a centrality above 0.5 and a book1BetweennessCentrality above 3000.,"MATCH (c:Character)
WHERE c.centrality > 0.5 AND c.book1BetweennessCentrality > 3000
RETURN c.name, c.centrality, c.book1BetweennessCentrality","match
$c isa character, has centrality $cent, has book1_betweenness_centrality $b1bc, has name $name;
$cent > 0.5;
$b1bc > 3000.0;
fetch {
  ""name"": $name,
  ""centrality"": $cent,
  ""book1BetweennessCentrality"": $b1bc
};"
190,List characters with a community above 750 and a pagerank below 1.,"MATCH (c:Character)
WHERE c.community > 750 AND c.pagerank < 1
RETURN c.name, c.community, c.pagerank","match
$c isa character, has community $comm, has pagerank $pr;
$comm > 750;
$pr < 1.0;
fetch {
  ""name"": $c.name,
  ""community"": $comm,
  ""pagerank"": $pr
};"
191,Who are the top 3 characters with the lowest book45PageRank?,"MATCH (c:Character)
RETURN c.name, c.book45PageRank
ORDER BY c.book45PageRank ASC
LIMIT 3","match
$c isa character, has name $n, has book45_page_rank $r;
sort $r asc;
limit 3;
fetch {
  ""name"": $n,
  ""book45_page_rank"": $r
};"
192,List characters with a centrality below 0.4 and a book45PageRank above 2.,"MATCH (c:Character)
WHERE c.centrality < 0.4 AND c.book45PageRank > 2
RETURN c.name","match
$c isa character, has centrality $cent, has book45_page_rank $bpr;
$cent < 0.4;
$bpr > 2.0;
fetch {
  ""name"": $c.name
};"
193,List all characters with a book1BetweennessCentrality lower than 50 and a book1PageRank higher than 2.,"MATCH (c:Character)
WHERE c.book1BetweennessCentrality < 50 AND c.book1PageRank > 2
RETURN c.name","match
$c isa character, has book1_betweenness_centrality $bc, has book1_page_rank $pr;
$bc < 50;
$pr > 2;
fetch {
  ""name"": $c.name
};"
194,Which characters interact in book 1 with a weight greater than 50?,"MATCH (c1:Character)-[r:INTERACTS1]->(c2:Character)
WHERE r.weight > 50
RETURN c1.name AS Character1, c2.name AS Character2, r.weight AS InteractionWeight","match
$c1 isa character, has name $n1;
$c2 isa character, has name $n2;
$rel isa interacts1 (character1: $c1, character2: $c2), has weight $w;
$w > 50;
fetch {
  ""Character1"": $n1,
  ""Character2"": $n2,
  ""InteractionWeight"": $w
};"
195,Identify characters with a centrality greater than 0.8 and a pagerank less than 0.4.,"MATCH (c:Character)
WHERE c.centrality > 0.8 AND c.pagerank < 0.4
RETURN c.name, c.centrality, c.pagerank","match
$c isa character, has centrality $cent, has pagerank $pr;
$cent > 0.8;
$pr < 0.4;
fetch {
  ""name"": $c.name,
  ""centrality"": $cent,
  ""pagerank"": $pr
};"
196,Which characters from community 642 have 'pagerank' above 1?,"MATCH (c:Character)
WHERE c.community = 642 AND c.pagerank > 1
RETURN c.name","match
$c isa character, has community 642, has pagerank $pr;
$pr > 1.0;
fetch {
  ""name"": $c.name
};"
197,Who interacted with 'Walder-Rivers' in 'book 45'? List first 3 characters.,"MATCH (c:Character {name: 'Walder-Rivers'})-[:INTERACTS45]-(other:Character)
RETURN other.name
LIMIT 3","match
$c isa character, has name ""Walder-Rivers"";
interacts45 ($c, $other);
$other isa character;
limit 3;
fetch {
  ""name"": $other.name
};"
198,Find all characters that have interacted in 'book 2' and have a 'louvain' value greater than 5.,"MATCH (c:Character)-[:INTERACTS2]->(c2:Character)
WHERE c.louvain > 5
RETURN DISTINCT c.name","match
  $c isa character, has louvain $l, has name $n;
  $l > 5;
  interacts2 (character1: $c, character2: $c2);
select $n;
distinct;
fetch { ""name"": $n };"
199,Display characters with a 'community' of 504 and list top 3.,"MATCH (c:Character)
WHERE c.community = 504
RETURN c.name, c.community
LIMIT 3","match
$c isa character, has community 504;
limit 3;
fetch {
  ""name"": $c.name,
  ""community"": $c.community
};"
200,Find characters that have 'INTERACTS1' relationship with a weight above 200.,"MATCH (c1:Character)-[r:INTERACTS1]->(c2:Character)
WHERE r.weight > 200
RETURN c1.name AS Character1, c2.name AS Character2, r.weight AS Weight","match
$c1 isa character, has name $n1;
$c2 isa character, has name $n2;
$rel isa interacts1 (character1: $c1, character2: $c2), has weight $w;
$w > 200;
fetch {
  ""Character1"": $n1,
  ""Character2"": $n2,
  ""Weight"": $w
};"
201,Who has the highest 'book1BetweennessCentrality' among all characters? Show top 3.,"MATCH (c:Character)
RETURN c.name, c.book1BetweennessCentrality
ORDER BY c.book1BetweennessCentrality DESC
LIMIT 3","match
$c isa character, has name $n, has book1_betweenness_centrality $bc;
sort $bc desc;
limit 3;
fetch {
  ""name"": $n,
  ""book1_betweenness_centrality"": $bc
};"
203,Which characters have a 'community' number higher than 700 and a 'pagerank' above 1? List top 3.,"MATCH (c:Character)
WHERE c.community > 700 AND c.pagerank > 1
RETURN c.name, c.community, c.pagerank
ORDER BY c.pagerank DESC
LIMIT 3","match
$c isa character, has community $comm, has pagerank $pr, has name $name;
$comm > 700;
$pr > 1.0;
sort $pr desc;
limit 3;
fetch {
  ""name"": $name,
  ""community"": $comm,
  ""pagerank"": $pr
};"
204,List the characters who have a 'book45PageRank' over 10.,"MATCH (c:Character)
WHERE c.book45PageRank > 10
RETURN c.name","match
$c isa character, has book45_page_rank $r;
$r > 10;
fetch {
  ""name"": $c.name
};"
205,Who are the characters with a 'louvain' value of 10? Provide first 3 names.,"MATCH (c:Character)
WHERE c.louvain = 10
RETURN c.name
LIMIT 3","match
$c isa character, has louvain 10, has name $n;
limit 3;
fetch {
  ""name"": $n
};"
206,Which characters have interacted in 'book 1' with a weight less than 5?,"MATCH (c1:Character)-[r:INTERACTS1]->(c2:Character)
WHERE r.weight < 5
RETURN c1.name AS Character1, c2.name AS Character2, r.weight AS InteractionWeight","match
$c1 isa character, has name $n1;
$c2 isa character, has name $n2;
$rel isa interacts1 (character1: $c1, character2: $c2), has weight $w;
$w < 5;
fetch {
  ""Character1"": $n1,
  ""Character2"": $n2,
  ""InteractionWeight"": $w
};"
207,Identify characters with a 'degree' over 100. List the first 5.,"MATCH (c:Character)
WHERE c.degree > 100
RETURN c.name, c.degree
LIMIT 5","match
$c isa character, has degree $d;
$d > 100;
limit 5;
fetch {
  ""name"": $c.name,
  ""degree"": $d
};"
208,Who are the top 3 characters with the highest 'book1BetweennessCentrality' in community 795?,"MATCH (c:Character)
WHERE c.community = 795
RETURN c.name, c.book1BetweennessCentrality
ORDER BY c.book1BetweennessCentrality DESC
LIMIT 3","match
$c isa character, has community 795, has book1_betweenness_centrality $bc;
sort $bc desc;
limit 3;
fetch {
  ""name"": $c.name,
  ""book1_betweenness_centrality"": $bc
};"
209,Find all characters that have 'INTERACTS3' relationship with a weight above 90.,"MATCH (c1:Character)-[r:INTERACTS3]->(c2:Character)
WHERE r.weight > 90
RETURN c1.name AS Character1, c2.name AS Character2, r.weight AS Weight","match
$c1 isa character, has name $n1;
$c2 isa character, has name $n2;
$rel isa interacts3 (character1: $c1, character2: $c2), has weight $w;
$w > 90;
fetch {
  ""Character1"": $n1,
  ""Character2"": $n2,
  ""Weight"": $w
};"
210,List the top 5 characters by 'centrality' who have a 'book45PageRank' above 1.,"MATCH (c:Character)
WHERE c.book45PageRank > 1
RETURN c.name, c.centrality
ORDER BY c.centrality DESC
LIMIT 5","match
$c isa character, has book45_page_rank $bpr, has centrality $cent;
$bpr > 1.0;
sort $cent desc;
limit 5;
fetch {
  ""name"": $c.name,
  ""centrality"": $cent
};"
211,Which characters interacted in 'book 45' with a weight of exactly 96?,"MATCH (c1:Character)-[r:INTERACTS45]->(c2:Character)
WHERE r.weight = 96
RETURN c1.name AS Character1, c2.name AS Character2","match
$rel isa interacts45 (character1: $c1, character2: $c2);
$rel has weight 96;
fetch {
  ""Character1"": $c1.name,
  ""Character2"": $c2.name
};"
212,Identify all characters with a 'pagerank' below 0.2 and list top 3.,"MATCH (c:Character)
WHERE c.pagerank < 0.2
RETURN c.name, c.pagerank
ORDER BY c.pagerank ASC
LIMIT 3","match
$c isa character, has pagerank $pr, has name $n;
$pr < 0.2;
sort $pr asc;
limit 3;
fetch {
  ""name"": $n,
  ""pagerank"": $pr
};"
213,Which characters have the lowest 'book1BetweennessCentrality' and are part of community 579? Provide first 3 results.,"MATCH (c:Character)
WHERE c.book1BetweennessCentrality IS NOT NULL AND c.community = 579
RETURN c.name, c.book1BetweennessCentrality
ORDER BY c.book1BetweennessCentrality ASC
LIMIT 3","match
$c isa character, has book1_betweenness_centrality $b, has community 579;
sort $b asc;
limit 3;
fetch {
  ""name"": $c.name,
  ""book1_betweenness_centrality"": $b
};"
214,List the top 3 characters by 'degree' who also have a 'book1PageRank' higher than 0.5.,"MATCH (c:Character)
WHERE c.book1PageRank > 0.5
RETURN c.name, c.degree
ORDER BY c.degree DESC
LIMIT 3","match
$c isa character, has book1_page_rank $bpr, has degree $d;
$bpr > 0.5;
sort $d desc;
limit 3;
fetch {
  ""name"": $c.name,
  ""degree"": $d
};"
215,Who are the characters in the louvain community 5 with a 'book45PageRank' greater than 5?,"MATCH (c:Character)
WHERE c.louvain = 5 AND c.book45PageRank > 5
RETURN c.name","match
$c isa character, has louvain 5, has book45_page_rank $bpr;
$bpr > 5.0;
fetch {
  ""name"": $c.name
};"
216,Find the characters who have interacted with 'Roose-Bolton' in 'book 1'. List the top 5.,"MATCH (c:Character)-[r:INTERACTS1]->(roose:Character {name: 'Roose-Bolton'})
RETURN c.name AS character, r.weight AS interaction_weight
ORDER BY r.weight DESC
LIMIT 5","match
  $roose isa character, has name ""Roose-Bolton"";
  $rel isa interacts1 (character1: $c, character2: $roose), has weight $w;
  $c isa character, has name $name;
sort $w desc;
limit 5;
fetch {
  ""character"": $name,
  ""interaction_weight"": $w
};"
217,Identify the top 5 characters by 'book1PageRank' who are in the same community as 'Ryman-Frey'.,"MATCH (c:Character {name: 'Ryman-Frey'})-[:INTERACTS*0..]->(other:Character)
WHERE c.community = other.community
WITH other
ORDER BY other.book1PageRank DESC
LIMIT 5
RETURN other.name, other.book1PageRank","match
$c isa character, has name ""Ryman-Frey"", has community $comm;
$other isa character, has community $comm, has book1_page_rank $bpr;
sort $bpr desc;
limit 5;
fetch {
  ""name"": $other.name,
  ""book1PageRank"": $bpr
};"
218,Which characters have a 'book1BetweennessCentrality' of exactly 0 and are part of community 642?,"MATCH (c:Character)
WHERE c.book1BetweennessCentrality = 0 AND c.community = 642
RETURN c.name","match
$c isa character, has book1_betweenness_centrality 0.0, has community 642;
fetch {
  ""name"": $c.name
};"
219,Who are the top 3 characters in terms of 'pagerank' who also have a 'louvain' value of 1?,"MATCH (c:Character)
WHERE c.louvain = 1
RETURN c.name, c.pagerank
ORDER BY c.pagerank DESC
LIMIT 3","match
$c isa character, has louvain 1, has pagerank $pr;
sort $pr desc;
limit 3;
fetch {
  ""name"": $c.name,
  ""pagerank"": $pr
};"
220,Which characters have a 'book1BetweennessCentrality' of exactly 168.75234023581112 and are part of community 642?,"MATCH (c:Character)
WHERE c.book1BetweennessCentrality = 168.75234023581112 AND c.community = 642
RETURN c.name","match
$c isa character,
  has book1_betweenness_centrality 168.75234023581112,
  has community 642;
fetch {
  ""name"": $c.name
};"
221,Which characters from community 795 have 'pagerank' above 0.2?,"MATCH (c:Character)
WHERE c.community = 795 AND c.pagerank > 0.2
RETURN c.name","match
$c isa character, has community 795, has pagerank $pr;
$pr > 0.2;
fetch {
  ""name"": $c.name
};"
222,Who interacted with 'Aeron-Greyjoy' in 'book 45'? List first 3 characters.,"MATCH (a:Character {name: 'Aeron-Greyjoy'})-[:INTERACTS45]->(b:Character)
RETURN b.name
LIMIT 3","match
$a isa character, has name ""Aeron-Greyjoy"";
$b isa character;
interacts45 (character1: $a, character2: $b);
limit 3;
fetch { ""name"": $b.name };"
223,Find all characters that have interacted in 'book 2' and have a 'louvain' value greater than 3.,"MATCH (c:Character)-[:INTERACTS2]->(c2:Character)
WHERE c.louvain > 3
RETURN DISTINCT c.name","match
$c isa character, has louvain $l;
$l > 3;
interacts2 (character1: $c);
select $c;
distinct;
fetch { ""name"": $c.name };"
224,Display characters with a 'community' of 735 and list top 3.,"MATCH (c:Character)
WHERE c.community = 735
RETURN c.name, c.community
LIMIT 3","match
$c isa character, has community 735;
limit 3;
fetch {
  ""name"": $c.name,
  ""community"": $c.community
};"
225,Find characters that have 'INTERACTS1' relationship with a weight above 250.,"MATCH (c1:Character)-[r:INTERACTS1]->(c2:Character)
WHERE r.weight > 250
RETURN c1.name AS Character1, c2.name AS Character2, r.weight AS Weight","match
$c1 isa character;
$c2 isa character;
$rel isa interacts1 (character1: $c1, character2: $c2), has weight $w;
$w > 250;
fetch {
  ""Character1"": $c1.name,
  ""Character2"": $c2.name,
  ""Weight"": $w
};"
226,Who has the highest 'book1PageRank' among all characters? Show top 3.,"MATCH (c:Character)
RETURN c.name, c.book1PageRank
ORDER BY c.book1PageRank DESC
LIMIT 3","match
$c isa character, has name $n, has book1_page_rank $r;
sort $r desc;
limit 3;
fetch {
  ""name"": $n,
  ""book1_page_rank"": $r
};"
228,Which characters have a 'community' number higher than 600 and a 'pagerank' above 0.5? List top 3.,"MATCH (c:Character)
WHERE c.community > 600 AND c.pagerank > 0.5
RETURN c.name, c.community, c.pagerank
ORDER BY c.pagerank DESC
LIMIT 3","match
$c isa character, has community $comm, has pagerank $pr;
$comm > 600;
$pr > 0.5;
sort $pr desc;
limit 3;
fetch {
  ""name"": $c.name,
  ""community"": $comm,
  ""pagerank"": $pr
};"
229,List the characters who have a 'book45PageRank' over 11.,"MATCH (c:Character)
WHERE c.book45PageRank > 11
RETURN c.name","match
$c isa character, has book45_page_rank $pr;
$pr > 11;
fetch {
  ""name"": $c.name
};"
230,Who are the characters with a 'louvain' value of 0? Provide first 3 names.,"MATCH (c:Character)
WHERE c.louvain = 0
RETURN c.name
LIMIT 3","match
$c isa character, has louvain 0, has name $n;
limit 3;
fetch {
  ""name"": $n
};"
231,Which characters have interacted in 'book 1' with a weight less than 10?,"MATCH (c1:Character)-[r:INTERACTS1]->(c2:Character)
WHERE r.weight < 10
RETURN c1.name AS Character1, c2.name AS Character2, r.weight AS InteractionWeight","match
$c1 isa character, has name $n1;
$c2 isa character, has name $n2;
$rel isa interacts1 (character1: $c1, character2: $c2), has weight $w;
$w < 10;
fetch {
  ""Character1"": $n1,
  ""Character2"": $n2,
  ""InteractionWeight"": $w
};"
232,Identify characters with a 'degree' over 150. List the first 5.,"MATCH (c:Character)
WHERE c.degree > 150
RETURN c.name, c.degree
LIMIT 5","match
$c isa character, has degree $d, has name $n;
$d > 150;
limit 5;
fetch {
  ""name"": $n,
  ""degree"": $d
};"
233,Who are the top 3 characters with the highest 'book1BetweennessCentrality' in community 504?,"MATCH (c:Character)
WHERE c.community = 504
RETURN c.name, c.book1BetweennessCentrality
ORDER BY c.book1BetweennessCentrality DESC
LIMIT 3","match
$c isa character, has community 504, has book1_betweenness_centrality $bc;
sort $bc desc;
limit 3;
fetch {
  ""name"": $c.name,
  ""book1_betweenness_centrality"": $bc
};"
234,Find all characters that have 'INTERACTS2' relationship with a weight above 50.,"MATCH (c1:Character)-[r:INTERACTS2]->(c2:Character)
WHERE r.weight > 50
RETURN c1.name AS Character1, c2.name AS Character2, r.weight AS Weight","match
$c1 isa character, has name $n1;
$c2 isa character, has name $n2;
$rel isa interacts2 (character1: $c1, character2: $c2), has weight $w;
$w > 50;
fetch {
  ""Character1"": $n1,
  ""Character2"": $n2,
  ""Weight"": $w
};"
235,List the top 5 characters by 'centrality' who have a 'book45PageRank' above 2.,"MATCH (c:Character)
WHERE c.book45PageRank > 2
RETURN c.name, c.centrality
ORDER BY c.centrality DESC
LIMIT 5","match
$c isa character, has book45_page_rank $bpr, has centrality $cent;
$bpr > 2.0;
sort $cent desc;
limit 5;
fetch {
  ""name"": $c.name,
  ""centrality"": $cent
};"
236,Which characters interacted in 'book 45' with a weight of exactly 50?,"MATCH (c1:Character)-[r:INTERACTS45]->(c2:Character)
WHERE r.weight = 50
RETURN c1.name AS Character1, c2.name AS Character2","match
$c1 isa character;
$c2 isa character;
$rel isa interacts45 (character1: $c1, character2: $c2);
$rel has weight $w;
$w == 50;
fetch {
  ""Character1"": $c1.name,
  ""Character2"": $c2.name
};"
237,Identify all characters with a 'pagerank' below 0.3 and list top 3.,"MATCH (c:Character)
WHERE c.pagerank < 0.3
RETURN c.name, c.pagerank
ORDER BY c.pagerank ASC
LIMIT 3","match
$c isa character, has pagerank $pr;
$pr < 0.3;
sort $pr asc;
limit 3;
fetch {
  ""name"": $c.name,
  ""pagerank"": $pr
};"
238,Which characters have the lowest 'book1BetweennessCentrality' and are part of community 642? Provide first 3 results.,"MATCH (c:Character)
WHERE c.community = 642
RETURN c.name, c.book1BetweennessCentrality
ORDER BY c.book1BetweennessCentrality ASC
LIMIT 3","match
$c isa character, has community 642, has book1_betweenness_centrality $b;
sort $b asc;
limit 3;
fetch {
  ""name"": $c.name,
  ""book1_betweenness_centrality"": $b
};"
239,List the top 3 characters by 'degree' who also have a 'book1PageRank' higher than 1.,"MATCH (c:Character)
WHERE c.book1PageRank > 1
RETURN c.name, c.degree
ORDER BY c.degree DESC
LIMIT 3","match
$c isa character, has book1_page_rank $bpr, has degree $d;
$bpr > 1.0;
sort $d desc;
limit 3;
fetch {
  ""name"": $c.name,
  ""degree"": $d
};"
240,Who are the characters in the louvain community 6 with a 'book45PageRank' greater than 3?,"MATCH (c:Character)
WHERE c.louvain = 6 AND c.book45PageRank > 3
RETURN c.name","match
$c isa character, has louvain 6, has book45_page_rank $bpr;
$bpr > 3.0;
fetch {
  ""name"": $c.name
};"
241,Find the characters who have interacted with 'Murenmure' in 'book 45'. List the top 5.,"MATCH (c:Character)-[r:INTERACTS45]->(m:Character {name: 'Murenmure'})
RETURN c.name AS character, r.weight AS interaction_weight
ORDER BY r.weight DESC
LIMIT 5","match
$c isa character;
$m isa character, has name ""Murenmure"";
$rel isa interacts45 (character1: $c, character2: $m), has weight $w;
sort $w desc;
limit 5;
fetch {
  ""character"": $c.name,
  ""interaction_weight"": $w
};"
242,List characters that have interacted in 'book 3' with a relationship weight of exactly 95.,"MATCH (c1:Character)-[r:INTERACTS3]->(c2:Character)
WHERE r.weight = 95
RETURN c1.name AS Character1, c2.name AS Character2","match
$c1 isa character, has name $n1;
$c2 isa character, has name $n2;
$rel isa interacts3 (character1: $c1, character2: $c2), has weight 95;
fetch {
  ""Character1"": $n1,
  ""Character2"": $n2
};"
243,Which characters have a book1PageRank greater than 5?,"MATCH (c:Character)
WHERE c.book1PageRank > 5
RETURN c.name","match
$c isa character, has book1_page_rank $bpr;
$bpr > 5;
fetch {
  ""name"": $c.name
};"
