original_index,question,cypher,typeql
418,What are the first 3 movies reviewed by people with a review summary 'Pretty funny at times' and their ratings?,"MATCH (p:Person)-[r:REVIEWED]->(m:Movie)
WHERE r.summary = 'Pretty funny at times'
RETURN m.title AS movie_title, r.rating AS rating
ORDER BY r.rating DESC
LIMIT 3","match
$p isa person;
$m isa movie;
$rev isa reviewed (reviewer: $p, film: $m);
$rev has summary ""Pretty funny at times"";
$rev has rating $rating;
sort $rating desc;
limit 3;
fetch {
  ""movie_title"": $m.title,
  ""rating"": $rating
};"
419,Who directed the first 3 movies reviewed with a rating of 100 and what are their titles?,"MATCH (m:Movie)<-[:REVIEWED]-(p:Person)
WHERE p.rating = 100
WITH m
ORDER BY m.released
LIMIT 3
MATCH (d:Person)-[:DIRECTED]->(m)
RETURN d.name AS Director, m.title AS MovieTitle","match
$m isa movie, has title $t, has released $r;
$rev isa reviewed (reviewer: $p, film: $m), has rating 100;
$p isa person;
directed (director: $d, film: $m);
$d has name $dn;
sort $r asc;
limit 3;
fetch {
  ""Director"": $dn,
  ""MovieTitle"": $t
};"
420,What are the names of the top 3 oldest actors and the movies they have produced?,"MATCH (p:Person)-[:ACTED_IN]->(m:Movie)
WITH p, m
ORDER BY p.born ASC
LIMIT 3
MATCH (p)-[:PRODUCED]->(producedMovie:Movie)
RETURN p.name AS actorName, producedMovie.title AS producedMovieTitle","match
$p isa person, has name $n, has born $b;
acted_in (actor: $p);
produced (producer: $p, film: $m);
$m has title $t;
sort $b asc;
limit 3;
fetch { ""actorName"": $n, ""producedMovieTitle"": $t };"
421,List the first 3 movies with a tagline including the word 'world' and their release years.,"MATCH (m:Movie)
WHERE m.tagline CONTAINS 'world'
RETURN m.title, m.released
ORDER BY m.released
LIMIT 3","match
$m isa movie, has tagline $tl, has released $r;
$tl like "".*world.*"";
sort $r;
limit 3;
fetch {
  ""title"": $m.title,
  ""released"": $r
};"
422,Which movies released before 2000 have a person who both acted and directed in them?,"MATCH (p:Person)-[:ACTED_IN]->(m:Movie)<-[:DIRECTED]-(p)
WHERE m.released < 2000
RETURN m.title AS MovieTitle, p.name AS PersonName","match
$p isa person, has name $name;
$m isa movie, has title $title, has released $r;
$r < 2000;
acted_in (actor: $p, film: $m);
directed (director: $p, film: $m);
fetch {
  ""MovieTitle"": $title,
  ""PersonName"": $name
};"
423,What are the first 3 movies where Nancy Meyers was involved as a writer and their release years?,"MATCH (n:Person {name: ""Nancy Meyers""})-[:WROTE]->(m:Movie)
RETURN m.title AS title, m.released AS release_year
ORDER BY m.released
LIMIT 3","match
$n isa person, has name ""Nancy Meyers"";
$m isa movie;
wrote (writer: $n, film: $m);
$m has released $r;
sort $r asc;
limit 3;
fetch {
  ""title"": $m.title,
  ""release_year"": $r
};"
424,Who are the top 5 people who have acted in the most number of movies with a tagline?,"MATCH (p:Person)-[:ACTED_IN]->(m:Movie)
WHERE m.tagline IS NOT NULL
WITH p, COUNT(m) AS movieCount
ORDER BY movieCount DESC
LIMIT 5
RETURN p.name AS personName, movieCount","match
$p isa person;
$m isa movie, has tagline $tl;
acted_in (actor: $p, film: $m);
reduce $count = count($m) groupby $p;
sort $count desc;
limit 5;
fetch {
  ""personName"": $p.name,
  ""movieCount"": $count
};"
425,List the roles of actors in the 3 movies with the highest number of actors involved.,"MATCH (m:Movie)<-[:ACTED_IN]-(p:Person)
WITH m, count(p) AS actorCount
ORDER BY actorCount DESC
LIMIT 3
MATCH (m)<-[r:ACTED_IN]-(p)
RETURN m.title AS movieTitle, p.name AS actorName, r.roles AS roles","match
$m isa movie;
$rel isa acted_in (actor: $p, film: $m);
reduce $count = count($p) groupby $m;
sort $count desc;
limit 3;
match
$rel2 isa acted_in (actor: $a, film: $m), has roles $r;
$a has name $an;
fetch {
  ""movieTitle"": $m.title,
  ""actorName"": $an,
  ""roles"": $r
};"
426,List the first 3 movies with at least one role listed as 'Villain' and their actors.,"MATCH (m:Movie)<-[:ACTED_IN]-(p:Person)
WHERE 'Villain' IN m.roles
WITH m, p
LIMIT 3
RETURN m.title AS MovieTitle, collect(p.name) AS Actors","match
$m isa movie;
$p isa person;
$rel isa acted_in (actor: $p, film: $m), has roles ""Villain"";
limit 3;
fetch {
  ""MovieTitle"": $m.title,
  ""Actor"": $p.name
};"
427,Which movies have been reviewed with a summary 'The coolest football movie ever' and who reviewed them?,"MATCH (p:Person)-[r:REVIEWED]->(m:Movie)
WHERE r.summary = 'The coolest football movie ever'
RETURN m.title AS MovieTitle, p.name AS ReviewerName","match
$p isa person;
$m isa movie;
$rev isa reviewed (reviewer: $p, film: $m);
$rev has summary ""The coolest football movie ever"";
fetch {
  ""MovieTitle"": $m.title,
  ""ReviewerName"": $p.name
};"
428,What is the average number of votes for movies directed by people born before 1950?,"MATCH (p:Person)-[:DIRECTED]->(m:Movie)
WHERE p.born < 1950
RETURN avg(m.votes) AS average_votes","match
  $p isa person, has born $b;
  $b < 1950;
  directed (director: $p, film: $m);
  $m isa movie, has votes $v;
reduce $avg = mean($v);"
429,Who are the first 3 people to have written and directed the same movie and what are those movies?,"MATCH (p:Person)-[:DIRECTED]->(m:Movie)<-[:WROTE]-(p)
RETURN p.name AS person, m.title AS movie
ORDER BY m.released
LIMIT 3","match
$p isa person;
$m isa movie;
directed (director: $p, film: $m);
wrote (writer: $p, film: $m);
$m has released $r;
sort $r asc;
limit 3;
fetch {
  ""person"": $p.name,
  ""movie"": $m.title
};"
430,List the top 5 movies with roles including 'Doctor' and the actors who played them.,"MATCH (m:Movie)<-[:ACTED_IN]-(p:Person)
WHERE 'Doctor' IN p.roles
WITH m, p
ORDER BY m.votes DESC
LIMIT 5
RETURN m.title AS MovieTitle, p.name AS ActorName, p.roles AS Roles","match
$m isa movie, has votes $v;
$p isa person;
$rel isa acted_in (actor: $p, film: $m), has roles $roles;
$roles like "".*Doctor.*"";
sort $v desc;
limit 5;
fetch {
  ""MovieTitle"": $m.title,
  ""ActorName"": $p.name,
  ""Roles"": $roles
};"
431,Which movies have a person who both produced and reviewed them and what are their titles?,"MATCH (p:Person)-[:PRODUCED]->(m:Movie)
MATCH (p)-[:REVIEWED]->(m)
RETURN m.title AS movie_title","match
$p isa person;
$m isa movie;
produced (producer: $p, film: $m);
reviewed (reviewer: $p, film: $m);
fetch {
  ""movie_title"": $m.title
};"
432,What are the first 3 movies where the directors were also actors and their titles?,"MATCH (p:Person)-[:DIRECTED]->(m:Movie)
MATCH (p)-[:ACTED_IN]->(m)
RETURN m.title
ORDER BY m.released
LIMIT 3","match
$p isa person;
$m isa movie;
directed (director: $p, film: $m);
acted_in (actor: $p, film: $m);
$m has released $r;
sort $r asc;
limit 3;
fetch {
  ""title"": $m.title
};"
433,List the top 5 movies with the highest number of different actors involved.,"MATCH (m:Movie)<-[:ACTED_IN]-(p:Person)
WITH m, count(DISTINCT p) AS actorCount
RETURN m.title AS movieTitle, actorCount
ORDER BY actorCount DESC
LIMIT 5","match
$m isa movie;
$p isa person;
acted_in (actor: $p, film: $m);
select $p, $m;
distinct;
reduce $count = count($p) groupby $m;
sort $count desc;
limit 5;
fetch {
  ""movieTitle"": $m.title,
  ""actorCount"": $count
};"
434,What are the first 3 movies produced by people born in the 1950s?,"MATCH (p:Person)-[:PRODUCED]->(m:Movie)
WHERE p.born >= 1950 AND p.born < 1960
RETURN m.title, m.released
ORDER BY m.released
LIMIT 3","match
$p isa person, has born $b;
$b >= 1950; $b < 1960;
$m isa movie;
produced (producer: $p, film: $m);
$m has released $r;
sort $r asc;
limit 3;
fetch {
  ""title"": $m.title,
  ""released"": $r
};"
435,Who are the first 3 oldest directors and the movies they have directed?,"MATCH (p:Person)-[:DIRECTED]->(m:Movie)
RETURN p.name AS Director, p.born AS BirthYear, collect(m.title) AS Movies
ORDER BY p.born ASC
LIMIT 3","match
$p isa person, has born $b;
directed (director: $p, film: $m);
select $p, $b;
distinct;
sort $b asc;
limit 3;
match
directed (director: $p, film: $m);
fetch { ""director"": $p.name, ""birth_year"": $b, ""movie"": $m.title };"
436,Which movies have been directed by a person born in 1970 and what are their titles?,"MATCH (p:Person)-[:DIRECTED]->(m:Movie)
WHERE p.born = 1970
RETURN m.title","match
$p isa person, has born 1970;
$m isa movie;
directed (director: $p, film: $m);
fetch {
  ""title"": $m.title
};"
437,Who are the first 3 youngest actors to have directed a movie?,"MATCH (p:Person)-[:ACTED_IN]->(m:Movie)
MATCH (p)-[:DIRECTED]->(m)
WITH p, p.born AS birthYear
ORDER BY birthYear DESC
LIMIT 3
RETURN p.name AS actorName, birthYear","match
$p isa person, has name $name, has born $born;
acted_in (actor: $p, film: $m);
directed (director: $p, film: $m);
select $p, $name, $born;
distinct;
sort $born desc;
limit 3;
fetch {
  ""actorName"": $name,
  ""birthYear"": $born
};"
438,What are the top 5 movies with the most actors involved and their release years?,"MATCH (m:Movie)<-[:ACTED_IN]-(p:Person)
WITH m, count(p) AS actorCount
ORDER BY actorCount DESC
LIMIT 5
RETURN m.title AS movieTitle, m.released AS releaseYear, actorCount","match
$m isa movie;
$p isa person;
acted_in (actor: $p, film: $m);
reduce $count = count($p) groupby $m;
sort $count desc;
limit 5;
fetch {
  ""movieTitle"": $m.title,
  ""releaseYear"": $m.released,
  ""actorCount"": $count
};"
439,Who reviewed the movie with the highest votes and what was the summary?,"MATCH (m:Movie)<-[r:REVIEWED]-(p:Person)
WITH m, p, r, m.votes AS votes
ORDER BY votes DESC
LIMIT 1
RETURN p.name AS reviewer, r.summary AS review_summary","match
$m isa movie, has votes $v;
$rel isa reviewed (reviewer: $p, film: $m);
$rel has summary $s;
$p isa person;
sort $v desc;
limit 1;
fetch {
  ""reviewer"": $p.name,
  ""review_summary"": $s
};"
440,List the first 3 movies that have been produced and directed by the same person.,"MATCH (p:Person)-[:DIRECTED]->(m:Movie)<-[:PRODUCED]-(p)
RETURN m.title AS MovieTitle
LIMIT 3","match
$p isa person;
$m isa movie;
directed (director: $p, film: $m);
produced (producer: $p, film: $m);
limit 3;
fetch {
  ""MovieTitle"": $m.title
};"
441,Who are the first 3 directors born after 1970 and the movies they directed?,"MATCH (director:Person)-[:DIRECTED]->(movie:Movie)
WHERE director.born > 1970
RETURN director.name AS Director, movie.title AS Movie
ORDER BY director.born
LIMIT 3","match
$director isa person, has born $b;
$b > 1970;
$movie isa movie;
directed (director: $director, film: $movie);
sort $b;
limit 3;
fetch {
  ""Director"": $director.name,
  ""Movie"": $movie.title
};"
442,List the movies that have been reviewed and also have a tagline including the word 'journey'.,"MATCH (m:Movie)-[:REVIEWED]->(:Person)
WHERE m.tagline CONTAINS 'journey'
RETURN m.title","match
$m isa movie, has tagline $t;
$t like "".*journey.*"";
reviewed (film: $m);
fetch {
  ""title"": $m.title
};"
443,Which movies released in the 1990s have been acted in by more than 5 people?,"MATCH (m:Movie)-[:ACTED_IN]-(p:Person)
WHERE m.released >= 1990 AND m.released < 2000
WITH m, COUNT(p) AS actorCount
WHERE actorCount > 5
RETURN m.title AS movieTitle, actorCount","match
$m isa movie, has released $r;
$r >= 1990; $r < 2000;
$p isa person;
acted_in (actor: $p, film: $m);
reduce $count = count($p) groupby $m;
match $count > 5;
fetch { ""movieTitle"": $m.title, ""actorCount"": $count };"
444,What are the first 3 movies where Keanu Reeves and Laurence Fishburne acted together?,"MATCH (p1:Person {name: ""Keanu Reeves""})-[:ACTED_IN]->(m:Movie)<-[:ACTED_IN]-(p2:Person {name: ""Laurence Fishburne""})
RETURN m.title AS MovieTitle
ORDER BY m.released
LIMIT 3","match
$p1 isa person, has name ""Keanu Reeves"";
$p2 isa person, has name ""Laurence Fishburne"";
$m isa movie, has released $r;
acted_in (actor: $p1, film: $m);
acted_in (actor: $p2, film: $m);
sort $r;
limit 3;
fetch {
  ""MovieTitle"": $m.title
};"
445,What are the top 5 reviewed movies by people born in the 1980s and their ratings?,"MATCH (p:Person)-[r:REVIEWED]->(m:Movie)
WHERE p.born >= 1980 AND p.born < 1990
RETURN m.title AS movie, r.rating AS rating
ORDER BY r.rating DESC
LIMIT 5","match
$p isa person, has born $b;
$b >= 1980;
$b < 1990;
$rev isa reviewed (reviewer: $p, film: $m);
$rev has rating $r;
$m isa movie;
sort $r desc;
limit 5;
fetch {
  ""movie"": $m.title,
  ""rating"": $r
};"
446,What are the names of the first 3 movies directed by a person born in 1949?,"MATCH (p:Person)-[:DIRECTED]->(m:Movie)
WHERE p.born = 1949
RETURN m.title
ORDER BY m.released
LIMIT 3","match
$p isa person, has born 1949;
$m isa movie, has released $r;
directed (director: $p, film: $m);
sort $r asc;
limit 3;
fetch {
  ""title"": $m.title
};"
447,Who are the first 3 people to have reviewed and also produced the same movie?,"MATCH (p:Person)-[:REVIEWED]->(m:Movie)<-[:PRODUCED]-(p)
RETURN p.name AS person_name, m.title AS movie_title
ORDER BY p.name
LIMIT 3","match
$p isa person, has name $n;
$m isa movie, has title $t;
reviewed (reviewer: $p, film: $m);
produced (producer: $p, film: $m);
sort $n;
limit 3;
fetch {
  ""person_name"": $n,
  ""movie_title"": $t
};"
448,What is the average age of directors of the top 5 voted movies?,"MATCH (m:Movie)<-[:DIRECTED]-(p:Person)
WITH m, p
ORDER BY m.votes DESC
LIMIT 5
WITH p, m.released AS movieReleasedYear
RETURN AVG(movieReleasedYear - p.born) AS averageAgeOfDirectors","match
$m isa movie, has votes $v, has released $r;
$p isa person, has born $b;
directed (director: $p, film: $m);
let $age = $r - $b;
sort $v desc;
limit 5;
reduce $avg = mean($age);"
449,List the top 3 actors who have acted in movies with a tagline including the word 'limits'.,"MATCH (p:Person)-[r:ACTED_IN]->(m:Movie)
WHERE m.tagline CONTAINS 'limits'
WITH p, COUNT(m) AS movieCount
ORDER BY movieCount DESC
LIMIT 3
RETURN p.name AS actor, movieCount","match
$p isa person;
$m isa movie, has tagline $t;
$t like "".*limits.*"";
acted_in (actor: $p, film: $m);
reduce $count = count($m) groupby $p;
sort $count desc;
limit 3;
fetch {
  ""actor"": $p.name,
  ""movieCount"": $count
};"
450,Which movies have a role listed as 'Hero' and who are the actors?,"MATCH (m:Movie)<-[r:ACTED_IN]-(p:Person)
WHERE 'Hero' IN r.roles
RETURN m.title AS MovieTitle, p.name AS ActorName","match
$m isa movie;
$p isa person;
$rel isa acted_in (actor: $p, film: $m);
$rel has roles ""Hero"";
fetch {
  ""MovieTitle"": $m.title,
  ""ActorName"": $p.name
};"
451,What are the first 3 movies with the highest ratings reviewed by people born after 1980?,"MATCH (p:Person)-[r:REVIEWED]->(m:Movie)
WHERE p.born > 1980
RETURN m.title, r.rating
ORDER BY r.rating DESC
LIMIT 3","match
$p isa person, has born $b;
$b > 1980;
$r isa reviewed (reviewer: $p, film: $m);
$r has rating $rat;
$m isa movie;
sort $rat desc;
limit 3;
fetch {
  ""title"": $m.title,
  ""rating"": $rat
};"
453,List the first 3 movies with roles that include 'Captain' and their actors.,"MATCH (m:Movie)<-[:ACTED_IN]-(p:Person)
WHERE 'Captain' IN m.roles
RETURN m.title AS movie, p.name AS actor
LIMIT 3","match
$m isa movie;
$p isa person;
$rel isa acted_in (actor: $p, film: $m);
$rel has roles $r;
$r like "".*Captain.*"";
limit 3;
fetch {
  ""movie"": $m.title,
  ""actor"": $p.name
};"
454,List the first 3 movies reviewed by a person born before 1950 and their review summaries.,"MATCH (p:Person)-[r:REVIEWED]->(m:Movie)
WHERE p.born < 1950
RETURN m.title AS MovieTitle, r.summary AS ReviewSummary
ORDER BY m.released
LIMIT 3","match
$p isa person, has born $b;
$b < 1950;
$m isa movie;
$rev isa reviewed (reviewer: $p, film: $m);
$rev has summary $s;
$m has released $rel;
sort $rel asc;
limit 3;
fetch {
  ""MovieTitle"": $m.title,
  ""ReviewSummary"": $s
};"
455,What are the first 3 movies with a review summary 'An amazing journey' and their ratings?,"MATCH (p:Person)-[r:REVIEWED]->(m:Movie)
WHERE r.summary = 'An amazing journey'
RETURN m.title AS movie_title, r.rating AS rating
ORDER BY m.released
LIMIT 3","match
  $p isa person;
  $rev isa reviewed (reviewer: $p, film: $m);
  $rev has summary ""An amazing journey"";
  $rev has rating $rating;
  $m isa movie, has title $title, has released $rel;
sort $rel asc;
limit 3;
fetch {
  ""movie_title"": $title,
  ""rating"": $rating
};"
456,Which movies released in the 2000s have been acted in by more than 3 people?,"MATCH (m:Movie)-[:ACTED_IN]-(p:Person)
WHERE m.released >= 2000 AND m.released < 2010
WITH m, COUNT(p) AS actorCount
WHERE actorCount > 3
RETURN m.title","match
$m isa movie, has released $r;
$r >= 2000; $r < 2010;
$p isa person;
acted_in (actor: $p, film: $m);
reduce $count = count($p) groupby $m;
match $count > 3;
fetch { ""title"": $m.title };"
457,Who are the top 3 actors with roles in the most diverse genres (based on taglines)?,"MATCH (p:Person)-[r:ACTED_IN]->(m:Movie)
WITH p, collect(DISTINCT m.tagline) AS genres
ORDER BY size(genres) DESC
LIMIT 3
RETURN p.name AS actor, size(genres) AS genre_count, genres","match
$p isa person;
acted_in (actor: $p, film: $m);
$m has tagline $tagline;
select $p, $tagline;
distinct;
reduce $genre_count = count groupby $p;
sort $genre_count desc;
limit 3;
fetch { ""actor"": $p.name, ""genre_count"": $genre_count };"
458,Name the first 3 people who produced a movie that they also acted in.,"MATCH (p:Person)-[:PRODUCED]->(m:Movie)<-[:ACTED_IN]-(p)
RETURN p.name
LIMIT 3","match
$p isa person;
$m isa movie;
produced (producer: $p, film: $m);
acted_in (actor: $p, film: $m);
limit 3;
fetch { ""name"": $p.name };"
459,Which movies released between 1990 and 2000 have more than 5000 votes?,"MATCH (m:Movie)
WHERE m.released >= 1990 AND m.released <= 2000 AND m.votes > 5000
RETURN m.title, m.released, m.votes","match
$m isa movie, has title $title, has released $r, has votes $v;
$r >= 1990;
$r <= 2000;
$v > 5000;
fetch {
  ""title"": $title,
  ""released"": $r,
  ""votes"": $v
};"
460,List all movies directed by Lana Wachowski.,"MATCH (p:Person {name: ""Lana Wachowski""})-[:DIRECTED]->(m:Movie)
RETURN m.title AS MovieTitle","match
$p isa person, has name ""Lana Wachowski"";
directed (director: $p, film: $m);
$m isa movie;
fetch {
  ""MovieTitle"": $m.title
};"
461,Find the top 3 actors by number of movies acted in from 1990 to 2000.,"MATCH (p:Person)-[r:ACTED_IN]->(m:Movie)
WHERE m.released >= 1990 AND m.released <= 2000
WITH p, count(m) AS movieCount
RETURN p.name AS actor, movieCount
ORDER BY movieCount DESC
LIMIT 3","match
$p isa person;
$m isa movie, has released $r;
acted_in (actor: $p, film: $m);
$r >= 1990; $r <= 2000;
reduce $count = count($m) groupby $p;
sort $count desc;
limit 3;
fetch {
  ""actor"": $p.name,
  ""movieCount"": $count
};"
462,What are the top 5 most voted movies?,"MATCH (m:Movie)
RETURN m.title, m.votes
ORDER BY m.votes DESC
LIMIT 5","match
$m isa movie, has votes $v;
sort $v desc;
limit 5;
fetch {
  ""title"": $m.title,
  ""votes"": $v
};"
463,List the first 3 people who have written and directed the same movie released after 2000.,"MATCH (p:Person)-[:WROTE]->(m:Movie)<-[:DIRECTED]-(p)
WHERE m.released > 2000
RETURN p.name AS person_name, m.title AS movie_title
LIMIT 3","match
$p isa person, has name $name;
$m isa movie, has title $title, has released $r;
$r > 2000;
wrote (writer: $p, film: $m);
directed (director: $p, film: $m);
limit 3;
fetch {
  ""person_name"": $name,
  ""movie_title"": $title
};"
464,Who are the actors that acted in 'The Matrix'?,"MATCH (p:Person)-[:ACTED_IN]->(m:Movie {title: 'The Matrix'})
RETURN p.name AS actor_name","match
$p isa person, has name $n;
$m isa movie, has title ""The Matrix"";
acted_in (actor: $p, film: $m);
fetch {
  ""actor_name"": $n
};"
465,List all movies produced by Joel Silver.,"MATCH (p:Person {name: ""Joel Silver""})-[:PRODUCED]->(m:Movie)
RETURN m.title AS MovieTitle","match
$p isa person, has name ""Joel Silver"";
produced (producer: $p, film: $m);
$m has title $t;
fetch {
  ""MovieTitle"": $t
};"
466,Which movies were released in 1999?,"MATCH (m:Movie)
WHERE m.released = 1999
RETURN m.title","match
$m isa movie, has released 1999;
fetch {
  ""title"": $m.title
};"
467,Who wrote the movie 'Speed Racer'?,"MATCH (p:Person)-[:WROTE]->(m:Movie {title: 'Speed Racer'})
RETURN p.name AS writer","match
$p isa person;
$m isa movie, has title ""Speed Racer"";
wrote (writer: $p, film: $m);
fetch {
  ""writer"": $p.name
};"
468,Find all movies with a rating above 90.,"MATCH (m:Movie)<-[:REVIEWED]-(p:Person)
WHERE p.rating > 90
RETURN m.title","match
$m isa movie;
$rev isa reviewed (reviewer: $p, film: $m);
$rev has rating $r;
$r > 90;
fetch {
  ""title"": $m.title
};"
469,Show the top 3 movies with the lowest number of votes.,"MATCH (m:Movie)
RETURN m.title, m.votes
ORDER BY m.votes ASC
LIMIT 3","match
$m isa movie, has votes $v;
sort $v asc;
limit 3;
fetch {
  ""title"": $m.title,
  ""votes"": $v
};"
470,Which people were born between 1940 and 1960?,"MATCH (p:Person)
WHERE p.born >= 1940 AND p.born <= 1960
RETURN p.name, p.born","match
$p isa person, has name $name, has born $born;
$born >= 1940;
$born <= 1960;
fetch {
  ""name"": $name,
  ""born"": $born
};"
471,List all movies reviewed by people born after 1960.,"MATCH (p:Person)-[:REVIEWED]->(m:Movie)
WHERE p.born > 1960
RETURN m.title","match
$p isa person, has born $b;
$b > 1960;
$m isa movie;
reviewed (reviewer: $p, film: $m);
fetch {
  ""title"": $m.title
};"
472,Which movies have a tagline containing the word 'limit'?,"MATCH (m:Movie)
WHERE m.tagline CONTAINS 'limit'
RETURN m.title","match
$m isa movie, has tagline $t;
$t like "".*limit.*"";
fetch {
  ""title"": $m.title
};"
473,List the roles of actors in the first 3 movies produced by a person born after 1980.,"MATCH (p:Person)-[:PRODUCED]->(m:Movie)
WHERE p.born > 1980
WITH m
ORDER BY m.released
LIMIT 3
MATCH (a:Person)-[r:ACTED_IN]->(m)
RETURN m.title AS movie, a.name AS actor, r.roles AS roles","match
$p isa person, has born $b;
$b > 1980;
produced (producer: $p, film: $m);
$m isa movie, has released $r;
sort $r asc;
limit 3;
match
$rel isa acted_in (actor: $a, film: $m);
$rel has roles $roles;
$a has name $aname;
$m has title $mtitle;
fetch {
  ""movie"": $mtitle,
  ""actor"": $aname,
  ""roles"": $roles
};"
474,What are the top 5 movies with a tagline containing the word 'Houston'?,"MATCH (m:Movie)
WHERE m.tagline CONTAINS 'Houston'
RETURN m.title, m.tagline
ORDER BY m.votes DESC
LIMIT 5","match
$m isa movie, has tagline $tg;
$tg like "".*Houston.*"";
$m has votes $v;
sort $v desc;
limit 5;
fetch {
  ""title"": $m.title,
  ""tagline"": $tg
};"
475,Name the first 3 movies with a tagline that includes the word 'real' and were released before 2000.,"MATCH (m:Movie)
WHERE m.tagline CONTAINS 'real' AND m.released < 2000
RETURN m.title
ORDER BY m.released ASC
LIMIT 3","match
$m isa movie, has tagline $tg, has released $r;
$tg like "".*real.*"";
$r < 2000;
sort $r asc;
limit 3;
fetch {
  ""title"": $m.title
};"
476,What are the top 5 movies directed by people born in the 1960s and their release years?,"MATCH (director:Person)-[:DIRECTED]->(movie:Movie)
WHERE director.born >= 1960 AND director.born < 1970
RETURN movie.title AS title, movie.released AS release_year
ORDER BY movie.released DESC
LIMIT 5","match
$director isa person, has born $b;
$b >= 1960;
$b < 1970;
$movie isa movie;
directed (director: $director, film: $movie);
$movie has released $r;
sort $r desc;
limit 5;
fetch {
  ""title"": $movie.title,
  ""release_year"": $r
};"
477,What are the first 3 movies with a tagline including the word 'fun' and their release years?,"MATCH (m:Movie)
WHERE m.tagline CONTAINS 'fun'
RETURN m.title AS title, m.released AS release_year
ORDER BY m.released
LIMIT 3","match
$m isa movie, has tagline $tl, has released $r;
$tl like "".*fun.*"";
sort $r;
limit 3;
fetch {
  ""title"": $m.title,
  ""release_year"": $r
};"
478,Who are the top 3 actors born after 1970 who acted in movies released before 2000?,"MATCH (p:Person)-[r:ACTED_IN]->(m:Movie)
WHERE p.born > 1970 AND m.released < 2000
RETURN p.name, COUNT(r) AS movie_count
ORDER BY movie_count DESC
LIMIT 3","match
$p isa person, has born $b;
$b > 1970;
$m isa movie, has released $r;
$r < 2000;
acted_in (actor: $p, film: $m);
reduce $count = count($m) groupby $p;
sort $count desc;
limit 3;
fetch { ""name"": $p.name, ""movie_count"": $count };"
479,What are the top 5 movies with the most votes released after 2000?,"MATCH (m:Movie)
WHERE m.released > 2000
RETURN m.title, m.votes
ORDER BY m.votes DESC
LIMIT 5","match
$m isa movie, has released $r, has votes $v;
$r > 2000;
sort $v desc;
limit 5;
fetch {
  ""title"": $m.title,
  ""votes"": $v
};"
480,List the first 3 people who directed and also acted in the same movie.,"MATCH (p:Person)-[:DIRECTED]->(m:Movie)<-[:ACTED_IN]-(p)
RETURN p.name AS person_name, m.title AS movie_title
LIMIT 3","match
  $p isa person;
  $m isa movie;
  directed (director: $p, film: $m);
  acted_in (actor: $p, film: $m);
limit 3;
fetch {
  ""person_name"": $p.name,
  ""movie_title"": $m.title
};"
481,Who are the top 3 youngest directors of movies released in the 1990s?,"MATCH (p:Person)-[:DIRECTED]->(m:Movie)
WHERE m.released >= 1990 AND m.released < 2000
RETURN p.name AS Director, p.born AS BirthYear
ORDER BY p.born DESC
LIMIT 3","match
$p isa person, has name $name, has born $born;
$m isa movie, has released $rel;
directed (director: $p, film: $m);
$rel >= 1990;
$rel < 2000;
sort $born desc;
limit 3;
fetch {
  ""Director"": $name,
  ""BirthYear"": $born
};"
482,Which people have acted in and also reviewed the same movie? List the first 3.,"MATCH (p:Person)-[:ACTED_IN]->(m:Movie)<-[:REVIEWED]-(p)
RETURN p.name AS person_name, m.title AS movie_title
LIMIT 3","match
  $p isa person;
  $m isa movie;
  acted_in (actor: $p, film: $m);
  reviewed (reviewer: $p, film: $m);
limit 3;
fetch {
  ""person_name"": $p.name,
  ""movie_title"": $m.title
};"
483,Which movies released between 1980 and 1990 have been reviewed with a rating higher than 80?,"MATCH (m:Movie)-[:REVIEWED]->(r)
WHERE m.released >= 1980 AND m.released <= 1990 AND r.rating > 80
RETURN m.title","match
$m isa movie, has title $t, has released $r;
$r >= 1980; $r <= 1990;
$rev isa reviewed (film: $m), has rating $rat;
$rat > 80;
fetch { ""title"": $t };"
484,What are the top 3 movies with the lowest votes released before 1980?,"MATCH (m:Movie)
WHERE m.released < 1980
RETURN m.title, m.votes
ORDER BY m.votes ASC
LIMIT 3","match
$m isa movie, has released $r, has votes $v;
$r < 1980;
sort $v asc;
limit 3;
fetch {
  ""title"": $m.title,
  ""votes"": $v
};"
485,List the first 3 actors born before 1950 who reviewed a movie with a summary containing the word 'funny'.,"MATCH (p:Person)-[:ACTED_IN]->(m:Movie)
MATCH (p)-[r:REVIEWED]->(m)
WHERE p.born < 1950 AND r.summary CONTAINS 'funny'
RETURN p.name AS actor_name, p.born AS birth_year, r.summary AS review_summary
ORDER BY p.born
LIMIT 3","match
  $p isa person, has name $name, has born $born;
  $born < 1950;
  acted_in (actor: $p, film: $m);
  $rev isa reviewed (reviewer: $p, film: $m), has summary $summary;
  $summary like "".*funny.*"";
sort $born asc;
limit 3;
fetch {
  ""actor_name"": $name,
  ""birth_year"": $born,
  ""review_summary"": $summary
};"
486,Which directors were born after 1960 and directed a movie with a tagline containing the word 'speed'?,"MATCH (director:Person)-[:DIRECTED]->(movie:Movie)
WHERE director.born > 1960 AND movie.tagline CONTAINS 'speed'
RETURN director.name AS DirectorName, movie.title AS MovieTitle, movie.tagline AS Tagline","match
$director isa person, has born $b, has name $dn;
$b > 1960;
$movie isa movie, has tagline $tl, has title $mt;
$tl like "".*speed.*"";
directed (director: $director, film: $movie);
fetch {
  ""DirectorName"": $dn,
  ""MovieTitle"": $mt,
  ""Tagline"": $tl
};"
