original_index,question,cypher,typeql
493,List the top 5 actors by the variety of roles they played in movies.,"MATCH (p:Person)-[r:ACTED_IN]->(m:Movie)
WITH p, size(collect(distinct r.roles)) as roleCount
ORDER BY roleCount DESC
LIMIT 5
RETURN p.name as actor, roleCount as numberOfRoles","match
  $p isa person, has name $n;
  $ai (actor: $p, film: $m) isa acted_in, has roles $r;
reduce $roleCount = count($r) groupby $n;
sort $roleCount desc;
limit 5;
fetch {
  ""actor"": $n,
  ""numberOfRoles"": $roleCount
};"
494,What are the 3 oldest persons in the database?,"MATCH (p:Person)
RETURN p.name, p.born
ORDER BY p.born
LIMIT 3","match
  $p isa person;
  $p has name $namep;
  $p has born $bornp;
sort $bornp asc;
limit 3;
fetch {
  ""name"": $namep,
  ""born"": $bornp
};"
497,List the titles of 3 movies that have been both acted in and reviewed by the same person.,"MATCH (p:Person)-[:ACTED_IN]->(m:Movie)<-[:REVIEWED]-(p)
RETURN m.title
LIMIT 3","match
  $p isa person;
  $m isa movie;
  (actor: $p, film: $m) isa acted_in;
  (reviewer: $p, film: $m) isa reviewed;
  $m has title $titlem;
limit 3;
fetch {
  ""title"": $titlem
};"
498,What are the top 3 movies by number of votes that were produced by someone born before 1960?,"MATCH (m:Movie)<-[:PRODUCED]-(p:Person)
WHERE p.born < 1960 AND exists((m)<-[:REVIEWED]-())
RETURN m.title AS movie, m.votes AS votes
ORDER BY m.votes DESC
LIMIT 3","match
  $m isa movie;
  $p isa person;
  (producer: $p, film: $m) isa produced;
  $p has born $bornp;
  $bornp < 1960;
  $m has title $titlem;
  $m has votes $votesm;
sort $votesm desc;
limit 3;
fetch {
  ""movie"": $titlem,
  ""votes"": $votesm
};"
499,Name 3 persons who acted in the most movies with a tagline containing 'journey'.,"MATCH (p:Person)-[:ACTED_IN]->(m:Movie)
WHERE m.tagline CONTAINS 'journey'
WITH p, count(m) AS movieCount
ORDER BY movieCount DESC
LIMIT 3
RETURN p.name","match
  $p isa person, has name $n;
  (actor: $p, film: $m) isa acted_in;
  $m has tagline $tag;
  $tag like "".*journey.*"";
reduce $movieCount = count($m) groupby $n;
sort $movieCount desc;
limit 3;
fetch {
  ""name"": $n
};"
500,List the 3 movies with the highest number of distinct reviewers.,"MATCH (m:Movie)<-[:REVIEWED]-(p:Person)
RETURN m.title AS movie, count(DISTINCT p) AS numReviewers
ORDER BY numReviewers DESC
LIMIT 3","match
  $m isa movie;
  $p isa person;
  (reviewer: $p, film: $m) isa reviewed;
  $m has title $titlem;
reduce $numReviewers = count($p) groupby $titlem;
sort $numReviewers desc;
limit 3;
fetch {
  ""movie"": $titlem,
  ""numReviewers"": $numReviewers
};"
501,Which 3 persons have the most distinct roles in the ACTED_IN relationship?,"MATCH (p:Person)-[r:ACTED_IN]->(m:Movie)
WITH p, size(collect(distinct r.roles)) AS num_roles
ORDER BY num_roles DESC
LIMIT 3
RETURN p.name AS person, num_roles","match
  $p isa person, has name $n;
  $ai (actor: $p, film: $m) isa acted_in, has roles $r;
reduce $num_roles = count($r) groupby $n;
sort $num_roles desc;
limit 3;
fetch {
  ""person"": $n,
  ""num_roles"": $num_roles
};"
502,What are the 3 most common summaries in the REVIEWED relationship?,"MATCH (:Person)-[r:REVIEWED]->(:Movie)
RETURN r.summary, count(*) AS count
ORDER BY count DESC
LIMIT 3","match
  $r (reviewer: $p, film: $m) isa reviewed, has summary $summaryr;
  $p isa person;
  $m isa movie;
reduce $count = count($r) groupby $summaryr;
sort $count desc;
limit 3;
fetch {
  ""summary"": $summaryr,
  ""count"": $count
};"
504,List 3 directors who have never reviewed a movie.,"MATCH (d:Person)
WHERE (d)-[:DIRECTED]->(:Movie)
  AND NOT EXISTS {
    (d)-[:REVIEWED]->(:Movie)
  }
RETURN d.name AS director
LIMIT 3","match
  $d isa person, has name $n;
  (director: $d, film: $m) isa directed;
  not { (reviewer: $d, film: $m2) isa reviewed; };
limit 3;
fetch {
  ""director"": $n
};"
505,Which 3 movies have been directed by persons born in the 1960s?,"MATCH (m:Movie)<-[:DIRECTED]-(p:Person)
WHERE p.born >= 1960 AND p.born < 1970
RETURN m.title
LIMIT 3","match
  $m isa movie;
  $p isa person;
  (director: $p, film: $m) isa directed;
  $p has born $bornp;
  $bornp >= 1960;
  $bornp < 1970;
  $m has title $titlem;
limit 3;
fetch {
  ""title"": $titlem
};"
506,Who are the 3 persons with the most directed movies that have a tagline?,"MATCH (p:Person)-[:DIRECTED]->(m:Movie)
WHERE m.tagline IS NOT NULL
WITH p, count(m) AS directedCount
RETURN p.name, directedCount
ORDER BY directedCount DESC
LIMIT 3","match
  $p isa person, has name $n;
  (director: $p, film: $m) isa directed;
  $m has tagline $tag;
reduce $directedCount = count($m) groupby $n;
sort $directedCount desc;
limit 3;
fetch {
  ""name"": $n,
  ""directedCount"": $directedCount
};"
507,Find 3 actors who have acted in movies with a tagline mentioning 'freedom'.,"MATCH (a:Person)-[:ACTED_IN]->(m:Movie)
WHERE m.tagline CONTAINS 'freedom'
RETURN a.name AS actor
LIMIT 3","match
  $a isa person;
  $m isa movie;
  (actor: $a, film: $m) isa acted_in;
  $m has tagline $taglinem;
  $taglinem contains ""freedom"";
  $a has name $namea;
limit 3;
fetch {
  ""actor"": $namea
};"
508,List the 3 movies with the highest average review ratings.,"MATCH (m:Movie)<-[r:REVIEWED]-(p:Person)
WITH m, avg(r.rating) AS avgRating
ORDER BY avgRating DESC
LIMIT 3
RETURN m.title AS movie, avgRating","match
  $m isa movie, has title $t;
  $rev (reviewer: $p, film: $m) isa reviewed, has rating $r;
reduce $avgRating = mean($r) groupby $t;
sort $avgRating desc;
limit 3;
fetch {
  ""movie"": $t,
  ""avgRating"": $avgRating
};"
510,Name 3 movies that have been reviewed with a summary containing 'romp'.,"MATCH (m:Movie)<-[r:REVIEWED]-(p:Person)
WHERE r.summary CONTAINS 'romp'
RETURN m.title
LIMIT 3","match
  $m isa movie;
  $p isa person;
  $r (reviewer: $p, film: $m) isa reviewed, has summary $summaryr;
  $summaryr contains ""romp"";
  $m has title $titlem;
limit 3;
fetch {
  ""title"": $titlem
};"
511,List the 3 movies with the lowest average ratings in the REVIEWED relationship.,"MATCH (m:Movie)<-[r:REVIEWED]-(p:Person)
WITH m, avg(r.rating) AS avgRating
RETURN m.title AS movie, avgRating
ORDER BY avgRating
LIMIT 3","match
  $m isa movie, has title $t;
  $rev (reviewer: $p, film: $m) isa reviewed, has rating $r;
reduce $avgRating = mean($r) groupby $t;
sort $avgRating asc;
limit 3;
fetch {
  ""movie"": $t,
  ""avgRating"": $avgRating
};"
512,Who are the 3 directors with the fewest produced movies?,"MATCH (d:Person)-[:DIRECTED]->(m:Movie)
WITH d, count(m) AS num_directed
ORDER BY num_directed
LIMIT 3
RETURN d.name AS director, num_directed AS movies_produced","match
  $d isa person;
  $m isa movie;
  (director: $d, film: $m) isa directed;
  $d has name $named;
reduce $num_directed = count($m) groupby $named;
sort $num_directed asc;
limit 3;
fetch {
  ""director"": $named,
  ""movies_produced"": $num_directed
};"
513,What are the top 3 movies with the most distinct actors in the ACTED_IN relationship?,"MATCH (m:Movie)<-[:ACTED_IN]-(p:Person)
RETURN m.title AS movie, count(DISTINCT p) AS numActors
ORDER BY numActors DESC
LIMIT 3","match
  $m isa movie;
  $p isa person;
  (actor: $p, film: $m) isa acted_in;
  $m has title $titlem;
reduce $numActors = count($p) groupby $titlem;
sort $numActors desc;
limit 3;
fetch {
  ""movie"": $titlem,
  ""numActors"": $numActors
};"
516,Which 3 persons follow the most directors?,"MATCH (p:Person)-[:FOLLOWS]->(d:Person)
WHERE EXISTS {(d)-[:DIRECTED]->(:Movie)}
WITH p, count(d) AS num_directors
ORDER BY num_directors DESC
LIMIT 3
RETURN p.name AS person, num_directors","match
  $p isa person, has name $n;
  (follower: $p, followed: $d) isa follows;
  (director: $d, film: $m) isa directed;
reduce $num_directors = count($d) groupby $n;
sort $num_directors desc;
limit 3;
fetch {
  ""person"": $n,
  ""num_directors"": $num_directors
};"
517,What are the 3 newest relationships formed in the graph (any type)?,"MATCH ()-[r]-()
RETURN r, type(r)
ORDER BY id(r) DESC
LIMIT 3","match
  (actor: $p, film: $m) isa acted_in;
  $p has name $n;
  $m has title $t;
limit 3;
fetch {
  ""actor"": $n,
  ""movie"": $t
};"
519,Find 3 movies that were both directed and reviewed by the same person.,"MATCH (p:Person)-[:DIRECTED]->(m:Movie)<-[:REVIEWED]-(p)
RETURN m.title, p.name
LIMIT 3","match
  $p isa person;
  $m isa movie;
  (director: $p, film: $m) isa directed;
  (reviewer: $p, film: $m) isa reviewed;
  $m has title $titlem;
  $p has name $namep;
limit 3;
fetch {
  ""title"": $titlem,
  ""name"": $namep
};"
520,List 3 actors who have acted in movies with a tagline containing 'beginning'.,"MATCH (p:Person)-[:ACTED_IN]->(m:Movie)
WHERE m.tagline CONTAINS 'beginning'
RETURN p.name AS actor
LIMIT 3","match
  $p isa person;
  $m isa movie;
  (actor: $p, film: $m) isa acted_in;
  $m has tagline $taglinem;
  $taglinem contains ""beginning"";
  $p has name $namep;
limit 3;
fetch {
  ""actor"": $namep
};"
521,Who are the 3 persons with the highest total ratings for movies they reviewed?,"MATCH (p:Person)-[r:REVIEWED]->(m:Movie)
WITH p, sum(r.rating) AS totalRating
ORDER BY totalRating DESC
LIMIT 3
RETURN p.name AS reviewer, totalRating","match
  $p isa person, has name $n;
  $rev (reviewer: $p, film: $m) isa reviewed, has rating $r;
reduce $totalRating = sum($r) groupby $n;
sort $totalRating desc;
limit 3;
fetch {
  ""reviewer"": $n,
  ""totalRating"": $totalRating
};"
522,What are the top 3 movies with the most distinct taglines?,"MATCH (m:Movie)
WHERE m.tagline IS NOT NULL
RETURN m.title, m.tagline
ORDER BY m.tagline
LIMIT 3","match
  $m isa movie;
  $m has tagline $taglinem;
  $m has title $titlem;
sort $taglinem asc;
limit 3;
fetch {
  ""title"": $titlem,
  ""tagline"": $taglinem
};"
524,List 3 movies that have been followed by the most persons.,"MATCH (m:Movie)<-[:REVIEWED]-(p:Person)
RETURN m.title AS movie, count(p) AS followers
ORDER BY followers DESC
LIMIT 3","match
  $m isa movie;
  $p isa person;
  (reviewer: $p, film: $m) isa reviewed;
  $m has title $titlem;
reduce $reviewers = count($p) groupby $titlem;
sort $reviewers desc;
limit 3;
fetch {
  ""movie"": $titlem,
  ""reviewers"": $reviewers
};"
525,Which 3 directors have directed movies with the most distinct taglines?,"MATCH (d:Person)-[:DIRECTED]->(m:Movie)
WHERE m.tagline IS NOT NULL
WITH d, count(DISTINCT m.tagline) AS num_taglines
RETURN d.name AS director, num_taglines
ORDER BY num_taglines DESC
LIMIT 3","match
  $d isa person, has name $n;
  (director: $d, film: $m) isa directed;
  $m has tagline $tag;
reduce $num_taglines = count($tag) groupby $n;
sort $num_taglines desc;
limit 3;
fetch {
  ""director"": $n,
  ""num_taglines"": $num_taglines
};"
526,Find the 3 oldest movies reviewed by someone born after 1970.,"MATCH (p:Person)-[r:REVIEWED]->(m:Movie)
WHERE p.born > 1970
RETURN m.title, m.released
ORDER BY m.released
LIMIT 3","match
  $p isa person;
  $m isa movie;
  $r (reviewer: $p, film: $m) isa reviewed;
  $p has born $bornp;
  $bornp > 1970;
  $m has title $titlem;
  $m has released $releasedm;
sort $releasedm asc;
limit 3;
fetch {
  ""title"": $titlem,
  ""released"": $releasedm
};"
528,Name 3 persons who have acted in movies with the most distinct titles.,"MATCH (p:Person)-[:ACTED_IN]->(m:Movie)
RETURN p.name, count(distinct m.title) AS num_movies
ORDER BY num_movies DESC
LIMIT 3","match
  $p isa person, has name $n;
  (actor: $p, film: $m) isa acted_in;
  $m has title $t;
reduce $num_movies = count($t) groupby $n;
sort $num_movies desc;
limit 3;
fetch {
  ""name"": $n,
  ""num_movies"": $num_movies
};"
529,What are the top 3 reviewed movies with summaries mentioning 'fun'?,"MATCH (m:Movie)<-[r:REVIEWED]-(p:Person)
WHERE r.summary CONTAINS 'fun'
RETURN m.title, count(r) AS reviews
ORDER BY reviews DESC
LIMIT 3","match
  $m isa movie;
  $p isa person;
  $r (reviewer: $p, film: $m) isa reviewed, has summary $summaryr;
  $summaryr contains ""fun"";
  $m has title $titlem;
reduce $reviews = count($r) groupby $titlem;
sort $reviews desc;
limit 3;
fetch {
  ""title"": $titlem,
  ""reviews"": $reviews
};"
530,Who are the 3 persons with the most PRODUCED relationships?,"MATCH (p:Person)-[:PRODUCED]->(m:Movie)
RETURN p.name, count(m) AS produced_count
ORDER BY produced_count DESC
LIMIT 3","match
  $p isa person;
  $m isa movie;
  (producer: $p, film: $m) isa produced;
  $p has name $namep;
reduce $produced_count = count($m) groupby $namep;
sort $produced_count desc;
limit 3;
fetch {
  ""name"": $namep,
  ""produced_count"": $produced_count
};"
532,Which 3 persons have the most diverse roles across movies they acted in?,"MATCH (p:Person)-[r:ACTED_IN]->(m:Movie)
WITH p, size(collect(distinct r.roles)) AS num_roles
ORDER BY num_roles DESC
LIMIT 3
RETURN p.name AS person, num_roles AS number_of_distinct_roles","match
  $p isa person, has name $n;
  $ai (actor: $p, film: $m) isa acted_in, has roles $r;
reduce $num_roles = count($r) groupby $n;
sort $num_roles desc;
limit 3;
fetch {
  ""person"": $n,
  ""number_of_distinct_roles"": $num_roles
};"
533,What are the 3 most common taglines found in the movies?,"MATCH (m:Movie)
WHERE m.tagline IS NOT NULL
RETURN m.tagline, count(*) AS tagline_count
ORDER BY tagline_count DESC
LIMIT 3","match
  $m isa movie;
  $m has tagline $taglinem;
reduce $tagline_count = count($m) groupby $taglinem;
sort $tagline_count desc;
limit 3;
fetch {
  ""tagline"": $taglinem,
  ""tagline_count"": $tagline_count
};"
535,List the first 3 movies to have been reviewed with a summary containing 'slapstick'.,"MATCH (m:Movie)<-[r:REVIEWED]-(p:Person)
WHERE r.summary CONTAINS 'slapstick'
RETURN m.title
LIMIT 3","match
  $m isa movie;
  $p isa person;
  $r (reviewer: $p, film: $m) isa reviewed, has summary $summaryr;
  $summaryr contains ""slapstick"";
  $m has title $titlem;
limit 3;
fetch {
  ""title"": $titlem
};"
536,Who are the top 3 producers by the number of movies with different taglines?,"MATCH (p:Person)-[:PRODUCED]->(m:Movie)
WHERE m.tagline IS NOT NULL
WITH p, count(DISTINCT m.tagline) AS num_taglines
RETURN p.name AS producer, num_taglines
ORDER BY num_taglines DESC
LIMIT 3","match
  $p isa person, has name $n;
  (producer: $p, film: $m) isa produced;
  $m has tagline $tag;
reduce $num_taglines = count($tag) groupby $n;
sort $num_taglines desc;
limit 3;
fetch {
  ""producer"": $n,
  ""num_taglines"": $num_taglines
};"
537,What are the 3 oldest movies produced by someone born after 1960?,"MATCH (p:Person)-[:PRODUCED]->(m:Movie)
WHERE p.born > 1960
RETURN m.title, m.released
ORDER BY m.released
LIMIT 3","match
  $p isa person;
  $m isa movie;
  (producer: $p, film: $m) isa produced;
  $p has born $bornp;
  $bornp > 1960;
  $m has title $titlem;
  $m has released $releasedm;
sort $releasedm asc;
limit 3;
fetch {
  ""title"": $titlem,
  ""released"": $releasedm
};"
538,Name 3 persons who have reviewed the most movies released before 2000.,"MATCH (p:Person)-[r:REVIEWED]->(m:Movie)
WHERE m.released < 2000
WITH p, count(r) AS numReviews
ORDER BY numReviews DESC
LIMIT 3
RETURN p.name AS reviewer","match
  $p isa person, has name $n;
  (reviewer: $p, film: $m) isa reviewed;
  $m has released $r;
  $r < 2000;
reduce $numReviews = count($m) groupby $n;
sort $numReviews desc;
limit 3;
fetch {
  ""reviewer"": $n
};"
539,Which movies has Keanu Reeves acted in?,"MATCH (p:Person {name: 'Keanu Reeves'})-[:ACTED_IN]->(m:Movie)
RETURN m.title","match
  $p isa person, has name ""Keanu Reeves"";
  $m isa movie;
  (actor: $p, film: $m) isa acted_in;
  $m has title $titlem;
fetch {
  ""title"": $titlem
};"
540,List the directors of the movie 'The Matrix'.,"MATCH (m:Movie {title: 'The Matrix'})<-[:DIRECTED]-(d:Person)
RETURN d.name AS director","match
  $m isa movie, has title ""The Matrix"";
  $d isa person;
  (director: $d, film: $m) isa directed;
  $d has name $named;
fetch {
  ""director"": $named
};"
541,Find the top 5 movies with the most votes.,"MATCH (m:Movie)
WHERE m.votes IS NOT NULL
RETURN m.title, m.votes
ORDER BY m.votes DESC
LIMIT 5","match
  $m isa movie;
  $m has votes $votesm;
  $m has title $titlem;
sort $votesm desc;
limit 5;
fetch {
  ""title"": $titlem,
  ""votes"": $votesm
};"
542,Which actors were born after 1970 and acted in movies released before 2000?,"MATCH (p:Person)-[:ACTED_IN]->(m:Movie)
WHERE p.born > 1970 AND m.released < 2000
RETURN p.name AS actor, m.title AS movie","match
  $p isa person;
  $m isa movie;
  (actor: $p, film: $m) isa acted_in;
  $p has born $bornp;
  $bornp > 1970;
  $m has released $releasedm;
  $releasedm < 2000;
  $p has name $namep;
  $m has title $titlem;
fetch {
  ""actor"": $namep,
  ""movie"": $titlem
};"
543,What are the roles of Laurence Fishburne in 'The Matrix Revolutions'?,"MATCH (p:Person {name: 'Laurence Fishburne'})-[r:ACTED_IN]->(m:Movie {title: 'The Matrix Revolutions'})
RETURN r.roles","match
  $p isa person, has name ""Laurence Fishburne"";
  $m isa movie, has title ""The Matrix Revolutions"";
  $r (actor: $p, film: $m) isa acted_in, has roles $rolesr;
fetch {
  ""roles"": $rolesr
};"
544,List all movies produced by Joel Silver.,"MATCH (p:Person {name: 'Joel Silver'})-[:PRODUCED]->(m:Movie)
RETURN m.title","match
  $p isa person, has name ""Joel Silver"";
  $m isa movie;
  (producer: $p, film: $m) isa produced;
  $m has title $titlem;
fetch {
  ""title"": $titlem
};"
545,Which movie has the tagline 'Welcome to the Real World'?,"MATCH (m:Movie)
WHERE m.tagline = 'Welcome to the Real World'
RETURN m.title","match
  $m isa movie;
  $m has tagline ""Welcome to the Real World"";
  $m has title $titlem;
fetch {
  ""title"": $titlem
};"
547,List all reviewers of 'Speed Racer' and the ratings they gave.,"MATCH (p:Person)-[r:REVIEWED]->(m:Movie {title: 'Speed Racer'})
RETURN p.name AS reviewer, r.rating AS rating","match
  $p isa person;
  $m isa movie, has title ""Speed Racer"";
  $r (reviewer: $p, film: $m) isa reviewed, has rating $ratingr;
  $p has name $namep;
fetch {
  ""reviewer"": $namep,
  ""rating"": $ratingr
};"
548,What is the highest rating given to any movie by any person?,"MATCH (p:Person)-[r:REVIEWED]->(m:Movie)
RETURN max(r.rating) AS highest_rating","match
  $rev (reviewer: $p, film: $m) isa reviewed, has rating $r;
reduce $highest_rating = max($r);
fetch {
  ""highest_rating"": $highest_rating
};"
549,"Which movies have been reviewed with a summary 'Dark, but compelling'?","MATCH (m:Movie)<-[r:REVIEWED]-(p:Person)
WHERE r.summary = 'Dark, but compelling'
RETURN m.title","match
$m isa movie, has title $title;
$p isa person;
$r (reviewer: $p, film: $m) isa reviewed, has summary $summary;
$summary == ""Dark, but compelling"";

fetch {
  ""title"": $title
};"
550,Find the top 5 movies with the least votes.,"MATCH (m:Movie)
RETURN m.title, m.votes
ORDER BY m.votes
LIMIT 5","match
  $m isa movie;
  $m has title $titlem;
  $m has votes $votesm;
sort $votesm asc;
limit 5;
fetch {
  ""title"": $titlem,
  ""votes"": $votesm
};"
551,What are the top 3 oldest persons in the graph?,"MATCH (p:Person)
RETURN p.name, p.born
ORDER BY p.born
LIMIT 3","match
  $p isa person;
  $p has name $namep;
  $p has born $bornp;
sort $bornp asc;
limit 3;
fetch {
  ""name"": $namep,
  ""born"": $bornp
};"
553,Who are the top 3 followers of Keanu Reeves?,"MATCH (keanu:Person {name: 'Keanu Reeves'})<-[f:FOLLOWS]-(follower:Person)
RETURN follower.name
ORDER BY follower.born DESC
LIMIT 3","match
  $keanu isa person, has name ""Keanu Reeves"";
  $follower isa person;
  $f (follower: $follower, followed: $keanu) isa follows;
  $follower has name $namefollower;
  $follower has born $bornfollower;
sort $bornfollower desc;
limit 3;
fetch {
  ""name"": $namefollower
};"
554,What are the first 3 movies released after 2000 that Laurence Fishburne acted in?,"MATCH (m:Movie)<-[:ACTED_IN]-(p:Person {name: 'Laurence Fishburne'})
WHERE m.released > 2000
RETURN m.title, m.released
ORDER BY m.released
LIMIT 3","match
  $m isa movie;
  $p isa person, has name ""Laurence Fishburne"";
  (actor: $p, film: $m) isa acted_in;
  $m has released $releasedm;
  $releasedm > 2000;
  $m has title $titlem;
sort $releasedm asc;
limit 3;
fetch {
  ""title"": $titlem,
  ""released"": $releasedm
};"
555,Which persons have only directed movies and never acted in any?,"MATCH (p:Person)
WHERE EXISTS {(p)-[:DIRECTED]->(:Movie)}
  AND NOT EXISTS {(p)-[:ACTED_IN]->(:Movie)}
RETURN p.name","match
  $p isa person, has name $n;
  (director: $p, film: $m) isa directed;
  not { (actor: $p, film: $m2) isa acted_in; };
fetch {
  ""name"": $n
};"
558,Which movies released between 1990 and 2000 have been reviewed?,"MATCH (m:Movie)
WHERE m.released >= 1990 AND m.released <= 2000
AND exists{ (m)<-[:REVIEWED]-() }
RETURN m","match
  $m isa movie;
  $m has released $releasedm;
  $releasedm >= 1990;
  $releasedm <= 2000;
  (reviewer: $r, film: $m) isa reviewed;
  $m has title $titlem;
  $m has votes $votesm;
  $m has tagline $taglinem;
fetch {
  ""title"": $titlem,
  ""votes"": $votesm,
  ""tagline"": $taglinem,
  ""released"": $releasedm
};"
559,List the top 5 most recent movies in the graph.,"MATCH (m:Movie)
RETURN m.title, m.released
ORDER BY m.released DESC
LIMIT 5","match
  $m isa movie;
  $m has title $titlem;
  $m has released $releasedm;
sort $releasedm desc;
limit 5;
fetch {
  ""title"": $titlem,
  ""released"": $releasedm
};"
560,Who reviewed 'The Matrix' and what summary did they provide?,"MATCH (p:Person)-[r:REVIEWED]->(m:Movie {title: 'The Matrix'})
RETURN p.name AS reviewer, r.summary AS review","match
  $p isa person;
  $m isa movie, has title ""The Matrix"";
  $r (reviewer: $p, film: $m) isa reviewed, has summary $summaryr;
  $p has name $namep;
fetch {
  ""reviewer"": $namep,
  ""review"": $summaryr
};"
561,What are the combined total votes of all movies Joel Silver produced?,"MATCH (p:Person {name: 'Joel Silver'})-[:PRODUCED]->(m:Movie)
RETURN sum(m.votes) AS totalVotes","match
  $p isa person, has name ""Joel Silver"";
  (producer: $p, film: $m) isa produced;
  $m has votes $v;
reduce $totalVotes = sum($v);
fetch {
  ""totalVotes"": $totalVotes
};"
562,"Find persons who have acted in, directed, and produced different movies.","MATCH (p:Person)
WHERE exists{ (p)-[:ACTED_IN]->(:Movie) } 
  AND exists{ (p)-[:DIRECTED]->(:Movie) }
  AND exists{ (p)-[:PRODUCED]->(:Movie) }
RETURN p.name AS person","match
  $p isa person;
  (actor: $p) isa acted_in;
  (director: $p) isa directed;
  (producer: $p) isa produced;
  $p has name $namep;
fetch {
  ""person"": $namep
};"
564,Who has reviewed the most number of movies?,"MATCH (p:Person)-[r:REVIEWED]->(m:Movie)
WITH p, count(r) AS num_reviews
ORDER BY num_reviews DESC
LIMIT 1
RETURN p.name AS reviewer, num_reviews","match
  $p isa person;
  $m isa movie;
  $r (reviewer: $p, film: $m) isa reviewed;
  $p has name $namep;
reduce $num_reviews = count($r) groupby $namep;
sort $num_reviews desc;
limit 1;
fetch {
  ""reviewer"": $namep,
  ""num_reviews"": $num_reviews
};"
565,What are the first 3 movies with a rating greater than 85?,"MATCH (m:Movie)<-[r:REVIEWED]-(p:Person)
WHERE r.rating > 85
RETURN m.title
ORDER BY r.rating DESC
LIMIT 3","match
  $m isa movie;
  $p isa person;
  $r (reviewer: $p, film: $m) isa reviewed, has rating $ratingr;
  $ratingr > 85;
  $m has title $titlem;
sort $ratingr desc;
limit 3;
fetch {
  ""title"": $titlem
};"
566,Which persons born in the 1960s have directed movies?,"MATCH (p:Person)-[:DIRECTED]->(m:Movie)
WHERE p.born >= 1960 AND p.born < 1970
RETURN p.name AS director, m.title AS movie","match
  $p isa person;
  $m isa movie;
  (director: $p, film: $m) isa directed;
  $p has born $bornp;
  $bornp >= 1960;
  $bornp < 1970;
  $p has name $namep;
  $m has title $titlem;
fetch {
  ""director"": $namep,
  ""movie"": $titlem
};"
567,List all movies with a tagline that includes the word 'Real'.,"MATCH (m:Movie)
WHERE m.tagline CONTAINS 'Real'
RETURN m.title, m.tagline","match
  $m isa movie;
  $m has tagline $taglinem;
  $taglinem contains ""Real"";
  $m has title $titlem;
fetch {
  ""title"": $titlem,
  ""tagline"": $taglinem
};"
568,How many different persons have reviewed 'Speed Racer'?,"MATCH (m:Movie {title: 'Speed Racer'})
MATCH (p:Person)-[:REVIEWED]->(m)
RETURN count(DISTINCT p) AS num_reviewers","match
  $m isa movie, has title ""Speed Racer"";
  (reviewer: $p, film: $m) isa reviewed;
reduce $num_reviewers = count($p);
fetch {
  ""num_reviewers"": $num_reviewers
};"
569,What are the roles of Keanu Reeves in movies released in the 1990s?,"MATCH (p:Person {name: 'Keanu Reeves'})-[r:ACTED_IN]->(m:Movie)
WHERE m.released >= 1990 AND m.released < 2000
RETURN m.title AS movie, r.roles AS roles","match
  $p isa person, has name ""Keanu Reeves"";
  $m isa movie;
  $r (actor: $p, film: $m) isa acted_in, has roles $rolesr;
  $m has released $releasedm;
  $releasedm >= 1990;
  $releasedm < 2000;
  $m has title $titlem;
fetch {
  ""movie"": $titlem,
  ""roles"": $rolesr
};"
570,List the first 3 people born before 1950 who acted in movies.,"MATCH (p:Person)-[:ACTED_IN]->(m:Movie)
WHERE p.born < 1950
RETURN p.name, p.born
ORDER BY p.born
LIMIT 3","match
  $p isa person;
  $m isa movie;
  (actor: $p, film: $m) isa acted_in;
  $p has born $bornp;
  $bornp < 1950;
  $p has name $namep;
sort $bornp asc;
limit 3;
fetch {
  ""name"": $namep,
  ""born"": $bornp
};"
571,Which movies have been acted in by persons born after 1970?,"MATCH (m:Movie)<-[:ACTED_IN]-(p:Person)
WHERE p.born > 1970
RETURN m.title","match
  $m isa movie;
  $p isa person;
  (actor: $p, film: $m) isa acted_in;
  $p has born $bornp;
  $bornp > 1970;
  $m has title $titlem;
fetch {
  ""title"": $titlem
};"
572,How many movies has Lana Wachowski directed?,"MATCH (p:Person {name: 'Lana Wachowski'})-[:DIRECTED]->(m:Movie)
RETURN count(m) AS num_movies_directed","match
  $p isa person, has name ""Lana Wachowski"";
  (director: $p, film: $m) isa directed;
reduce $num_movies_directed = count($m);
fetch {
  ""num_movies_directed"": $num_movies_directed
};"
573,What are the first 3 movies with a vote count less than 100?,"MATCH (m:Movie)
WHERE m.votes < 100
RETURN m.title
ORDER BY m.votes
LIMIT 3","match
  $m isa movie;
  $m has votes $votesm;
  $votesm < 100;
  $m has title $titlem;
sort $votesm asc;
limit 3;
fetch {
  ""title"": $titlem
};"
574,List the top 5 movies by release year in the 1980s.,"MATCH (m:Movie)
WHERE m.released >= 1980 AND m.released < 1990
RETURN m.title, m.released
ORDER BY m.released DESC
LIMIT 5","match
  $m isa movie;
  $m has released $releasedm;
  $releasedm >= 1980;
  $releasedm < 1990;
  $m has title $titlem;
sort $releasedm desc;
limit 5;
fetch {
  ""title"": $titlem,
  ""released"": $releasedm
};"
575,Which persons have the name 'Joel' and have produced a movie with more than 100 votes?,"MATCH (p:Person {name: 'Joel'})-[:PRODUCED]->(m:Movie)
WHERE m.votes > 100
RETURN p, m","match
  $p isa person, has name ""Joel"";
  $m isa movie;
  (producer: $p, film: $m) isa produced;
  $m has votes $votesm;
  $votesm > 100;
  $p has name $namep;
  $p has born $bornp;
  $m has title $titlem;
  $m has tagline $taglinem;
  $m has released $releasedm;
fetch {
  ""name"": $namep,
  ""born"": $bornp,
  ""title"": $titlem,
  ""votes"": $votesm,
  ""tagline"": $taglinem,
  ""released"": $releasedm
};"
