original_index,question,cypher,typeql
310,List the first 5 streams that have a description mentioning 'channel'.,"MATCH (s:Stream)
WHERE s.description CONTAINS 'channel'
RETURN s.name, s.description
LIMIT 5","match
  $s isa stream, has name $sn, has description $d;
  $d like ""%channel%"";
limit 5;
fetch { ""name"": $sn, ""description"": $d };"
311,Who are the first 5 users who are moderators in streams with over a million followers?,"MATCH (u:User)-[:MODERATOR]->(s:Stream)
WHERE s.followers > 1000000
RETURN u.name AS user, s.name AS stream
ORDER BY s.followers DESC
LIMIT 5","match
  $s isa stream, has name $sn, has followers $f;
  $f > 1000000;
  moderation (moderated_channel: $s, moderating_user: $u);
  $u has name $un;
sort $f desc;
limit 5;
fetch { ""user"": $un, ""stream"": $sn };"
312,What are the top 3 streams that have changed their language at least once?,"MATCH (s:Stream)-[:HAS_LANGUAGE]->(l:Language)
WITH s, count(l) as languageCount
WHERE languageCount > 1
RETURN s.name as streamName, s.url as streamUrl, languageCount
ORDER BY languageCount DESC
LIMIT 3","match
  $s isa stream, has name $sn, has url $su;
  language_usage (channel: $s, used_language: $l1);
  language_usage (channel: $s, used_language: $l2);
  not { $l1 is $l2; };
limit 3;
fetch { ""streamName"": $sn, ""streamUrl"": $su };"
313,Which streams have no team associated and list the first 5.,"MATCH (s:Stream)
WHERE NOT exists((s)-[:HAS_TEAM]->(:Team))
RETURN s.name AS stream_name, s.url AS stream_url
LIMIT 5","match
  $s isa stream, has name $sn, has url $su;
  not { team_membership (member_stream: $s); };
limit 5;
fetch { ""stream_name"": $sn, ""stream_url"": $su };"
315,Name the first 5 users who are VIPs in streams with descriptions mentioning 'fun'.,"MATCH (u:User)-[:VIP]->(s:Stream)
WHERE s.description CONTAINS 'fun'
RETURN u.name
LIMIT 5","match
  $s isa stream, has description $d;
  $d like ""%fun%"";
  vip_status (channel_with_vips: $s, vip_user: $u);
  $u has name $un;
limit 5;
fetch { ""name"": $un };"
317,List the first 5 streams where the game name and the stream name are the same.,"MATCH (s:Stream)-[:PLAYS]->(g:Game)
WHERE s.name = g.name
RETURN s.name AS stream_name, g.name AS game_name
LIMIT 5","match
  $s isa stream, has name $n;
  $g isa game, has name $n;
  game_play (streaming_channel: $s, played_game: $g);
limit 5;
fetch { ""stream_name"": $n, ""game_name"": $n };"
318,"Who are the first 5 users who have been VIPs in streams with fewer than 10,000 followers?","MATCH (u:User)-[:VIP]->(s:Stream)
WHERE s.followers < 10000
RETURN u.name AS user, s.name AS stream
ORDER BY s.createdAt
LIMIT 5","match
  $s isa stream, has name $sn, has followers $f, has created_at $ca;
  $f < 10000;
  vip_status (channel_with_vips: $s, vip_user: $u);
  $u has name $un;
sort $ca asc;
limit 5;
fetch { ""user"": $un, ""stream"": $sn };"
319,What are the first 3 streams that have a user chatter who also has a moderator role in another stream?,"MATCH (s:Stream)<-[:CHATTER]-(u:User)-[:MODERATOR]->(otherStream:Stream)
RETURN s.name AS stream, u.name AS chatter
ORDER BY s.createdAt
LIMIT 3","match
  $s isa stream, has name $sn, has created_at $ca;
  chat_activity (channel_with_chatters: $s, chatting_user: $u);
  moderation (moderating_user: $u, moderated_channel: $other);
  $u has name $un;
sort $ca asc;
limit 3;
fetch { ""stream"": $sn, ""chatter"": $un };"
324,What are the URLs of the first 3 streams with the most chatters?,"MATCH (s:Stream)<-[:CHATTER]-()
RETURN s.url AS stream_url, count(*) AS chatter_count
ORDER BY chatter_count DESC
LIMIT 3","match
  $s isa stream, has url $u;
  chat_activity (channel_with_chatters: $s, chatting_user: $c);
reduce $chatter_count = count($c) groupby $u;
sort $chatter_count desc;
limit 3;"
325,Who are the first 5 moderators in streams that play 'VALORANT'?,"MATCH (s:Stream)-[:PLAYS]->(:Game {name: 'VALORANT'})
MATCH (s)-[:MODERATOR]->(m:User)
RETURN m.name AS moderator
ORDER BY m.name
LIMIT 5","match
  $g isa game, has name ""VALORANT"";
  game_play (streaming_channel: $s, played_game: $g);
  moderation (moderated_channel: $s, moderating_user: $m);
  $m has name $mn;
limit 5;
fetch { ""moderator"": $mn };"
327,Which streams have the description mentioning 'enjoy' and list the first 3.,"MATCH (s:Stream)
WHERE s.description CONTAINS 'enjoy'
RETURN s.name, s.description
LIMIT 3","match
  $s isa stream, has name $sn, has description $d;
  $d like ""%enjoy%"";
limit 3;
fetch { ""name"": $sn, ""description"": $d };"
328,What are the first 5 streams that have a moderator with the same name as the stream's user?,"MATCH (s:Stream)-[:MODERATOR]->(u:User)
WHERE s.name = u.name
RETURN s.name AS stream_name, s.url AS stream_url
LIMIT 5","match
  $s isa stream, has name $n, has url $u;
  moderation (moderated_channel: $s, moderating_user: $usr);
  $usr has name $n;
limit 5;
fetch { ""stream_name"": $n, ""stream_url"": $u };"
329,Name the first 3 users who are chatters in the most streams with different games.,"MATCH (u:User)-[:CHATTER]->(s:Stream)-[:PLAYS]->(g:Game)
WITH u, count(DISTINCT g) AS num_games
ORDER BY num_games DESC
LIMIT 3
RETURN u.name AS user, num_games","match
  $u isa user, has name $un;
  chat_activity (chatting_user: $u, channel_with_chatters: $s);
  game_play (streaming_channel: $s, played_game: $g);
reduce $num_games = count($g) groupby $un;
sort $num_games desc;
limit 3;"
330,List the first 5 streams that have a team and a game that both have the letter 'E' in them.,"MATCH (s:Stream)-[:HAS_TEAM]->(t:Team), (s)-[:PLAYS]->(g:Game)
WHERE t.name CONTAINS 'E' AND g.name CONTAINS 'E'
RETURN s.name AS stream, t.name AS team, g.name AS game
LIMIT 5","match
  $s isa stream, has name $sn;
  team_membership (member_stream: $s, organization: $t);
  $t has name $tn;
  $tn like ""%E%"";
  game_play (streaming_channel: $s, played_game: $g);
  $g has name $gn;
  $gn like ""%E%"";
limit 5;
fetch { ""stream"": $sn, ""team"": $tn, ""game"": $gn };"
333,"Which streams have a follower count between 200,000 and 500,000, listing the first 5?","MATCH (s:Stream)
WHERE s.followers >= 200000 AND s.followers <= 500000
RETURN s.name AS stream_name, s.followers
ORDER BY s.followers DESC
LIMIT 5","match
  $s isa stream, has name $sn, has followers $f;
  $f >= 200000;
  $f <= 500000;
sort $f desc;
limit 5;
fetch { ""stream_name"": $sn, ""followers"": $f };"
334,Who are the first 5 users who are chatters and VIPs in the same streams?,"MATCH (u:User)-[:CHATTER]->(s:Stream)<-[:VIP]-(u)
RETURN DISTINCT u.name AS user
LIMIT 5","match
  $u isa user, has name $un;
  chat_activity (chatting_user: $u, channel_with_chatters: $s);
  vip_status (vip_user: $u, channel_with_vips: $s);
limit 5;
fetch { ""user"": $un };"
335,List the first 3 streams that have a moderator with a name starting with 'G'.,"MATCH (s:Stream)<-[:MODERATOR]-(m:User)
WHERE m.name STARTS WITH 'G'
RETURN s.name AS stream, m.name AS moderator
LIMIT 3","match
  $s isa stream, has name $sn;
  $m isa user, has name $mn;
  moderation (moderated_channel: $s, moderating_user: $m);
  $mn like ""^G.*"";
limit 3;
fetch { ""stream"": $sn, ""moderator"": $mn };"
336,Who are the first 5 users who have moderated streams with descriptions mentioning 'professional'?,"MATCH (u:User)-[:MODERATOR]->(s:Stream)
WHERE s.description CONTAINS 'professional'
RETURN u.name AS user, s.name AS stream
ORDER BY u.createdAt
LIMIT 5","match
  $s isa stream, has name $sn, has description $d;
  $d like ""%professional%"";
  moderation (moderated_channel: $s, moderating_user: $u);
  $u has name $un;
limit 5;
fetch { ""user"": $un, ""stream"": $sn };"
337,List the first 5 streams where the user and moderator have the same name.,"MATCH (s:Stream)-[:MODERATOR]->(u:User)
WHERE s.name = u.name
RETURN s.name, s.url
LIMIT 5","match
  $s isa stream, has name $n, has url $u;
  moderation (moderated_channel: $s, moderating_user: $usr);
  $usr has name $n;
limit 5;
fetch { ""name"": $n, ""url"": $u };"
338,Which streams have a total view count of over 10 million?,"MATCH (s:Stream)
WHERE s.total_view_count > 10000000
RETURN s.name, s.total_view_count","match
  $s isa stream, has name $sn, has total_view_count $tvc;
  $tvc > 10000000;
fetch { ""name"": $sn, ""total_view_count"": $tvc };"
339,List the top 5 streams by follower count.,"MATCH (s:Stream)
RETURN s.name AS stream, s.followers AS followers
ORDER BY followers DESC
LIMIT 5","match
  $s isa stream, has name $sn, has followers $f;
sort $f desc;
limit 5;
fetch { ""stream"": $sn, ""followers"": $f };"
340,"What are the names of games played by streams with more than 100,000 followers?","MATCH (s:Stream)-[:PLAYS]->(g:Game)
WHERE s.followers > 100000
RETURN DISTINCT g.name","match
  $s isa stream, has followers $f;
  $f > 100000;
  game_play (streaming_channel: $s, played_game: $g);
  $g has name $gn;
fetch { ""name"": $gn };"
341,"Which users are moderators for streams with more than 500,000 total views?","MATCH (u:User)-[:MODERATOR]->(s:Stream)
WHERE s.total_view_count > 500000
RETURN u.name AS user, s.name AS stream, s.total_view_count AS views","match
  $s isa stream, has name $sn, has total_view_count $tvc;
  $tvc > 500000;
  moderation (moderated_channel: $s, moderating_user: $u);
  $u has name $un;
fetch { ""user"": $un, ""stream"": $sn, ""views"": $tvc };"
342,What are the descriptions of streams that play the game 'Rust'?,"MATCH (s:Stream)-[:PLAYS]->(g:Game {name: 'Rust'})
WHERE s.description IS NOT NULL
RETURN s.description","match
  $g isa game, has name ""Rust"";
  game_play (streaming_channel: $s, played_game: $g);
  $s has description $d;
fetch { ""description"": $d };"
343,Which streams have 'en' as their language and more than 1 million total views?,"MATCH (s:Stream)-[:HAS_LANGUAGE]->(l:Language {name: 'en'})
WHERE s.total_view_count > 1000000
RETURN s.name AS stream_name, s.total_view_count AS total_views","match
  $l isa language, has name ""en"";
  language_usage (channel: $s, used_language: $l);
  $s has name $sn, has total_view_count $tvc;
  $tvc > 1000000;
fetch { ""stream_name"": $sn, ""total_views"": $tvc };"
344,List the names of all teams created before 2015.,"MATCH (t:Team)
WHERE t.createdAt < date(""2015-01-01"")
RETURN t.name","match
  $t isa team, has name $tn, has created_at $ca;
  $ca < 2015-01-01;
fetch { ""name"": $tn };"
345,Which streams are part of the 'ESO Stream Team'?,"MATCH (s:Stream)-[:HAS_TEAM]->(t:Team {name: 'ESO Stream Team'})
RETURN s.name AS stream_name","match
  $t isa team, has name ""ESO Stream Team"";
  team_membership (member_stream: $s, organization: $t);
  $s has name $sn;
fetch { ""stream_name"": $sn };"
346,What are the URLs of the top 3 streams by total view count?,"MATCH (s:Stream)
RETURN s.url AS stream_url
ORDER BY s.total_view_count DESC
LIMIT 3","match
  $s isa stream, has url $u, has total_view_count $tvc;
sort $tvc desc;
limit 3;
fetch { ""stream_url"": $u };"
347,Which users have chatted with more than 5 different streams?,"MATCH (u:User)-[:CHATTER]->(s:Stream)
WITH u, count(distinct s) as num_streams
WHERE num_streams > 5
RETURN u.name as user, num_streams as streams_chatted_with","match
  $u isa user, has name $un;
  chat_activity (chatting_user: $u, channel_with_chatters: $s);
reduce $num_streams = count($s) groupby $un;
sort $num_streams desc;"
348,List all users who are VIPs in at least two different streams.,"MATCH (u:User)-[:VIP]->(s:Stream)
WITH u, count(distinct s) as num_vip_streams
WHERE num_vip_streams >= 2
RETURN u.name as user, num_vip_streams","match
  $u isa user, has name $un;
  vip_status (vip_user: $u, channel_with_vips: $s);
reduce $num_vip_streams = count($s) groupby $un;
sort $num_vip_streams desc;"
349,Find streams that have both 'MODERATOR' and 'VIP' relationships.,"MATCH (s:Stream)
WHERE exists{ (s)-[:MODERATOR]->(:User) } AND exists{ (s)-[:VIP]->(:User) }
RETURN s","match
  $s isa stream, has name $sn;
  moderation (moderated_channel: $s, moderating_user: $m);
  vip_status (channel_with_vips: $s, vip_user: $v);
fetch { ""name"": $sn };"
350,"Which games are played by streams that have a total view count greater than 500,000?","MATCH (s:Stream)-[:PLAYS]->(g:Game)
WHERE s.total_view_count > 500000
RETURN DISTINCT g.name","match
  $s isa stream, has total_view_count $tvc;
  $tvc > 500000;
  game_play (streaming_channel: $s, played_game: $g);
  $g has name $gn;
fetch { ""name"": $gn };"
351,How many users are moderators for the stream 'itsbigchase'?,"MATCH (s:Stream {name: 'itsbigchase'})<-[:MODERATOR]-(u:User)
RETURN count(u) AS num_moderators","match
  $s isa stream, has name ""itsbigchase"";
  moderation (moderated_channel: $s, moderating_user: $u);
reduce $num_moderators = count($u);"
352,"What are the first 3 languages spoken in streams with more than 10,000 followers?","MATCH (s:Stream)-[:HAS_LANGUAGE]->(l:Language)
WHERE s.followers > 10000
RETURN l.name AS language, count(*) AS count
ORDER BY count DESC
LIMIT 3","match
  $s isa stream, has followers $f;
  $f > 10000;
  language_usage (channel: $s, used_language: $l);
  $l has name $ln;
reduce $count = count($s) groupby $ln;
sort $count desc;
limit 3;"
353,"Which streams were created between 2015 and 2020 and have more than 100,000 followers?","MATCH (s:Stream)
WHERE s.createdAt >= datetime('2015-01-01') AND s.createdAt < datetime('2021-01-01')
  AND s.followers > 100000
RETURN s","match
  $s isa stream, has created_at $ca, has followers $f;
  $ca >= 2015-01-01;
  $ca < 2021-01-01;
  $f > 100000;
fetch { ""name"": $s.name, ""created_at"": $ca, ""followers"": $f };"
354,Identify streams that were created on or after 2018 and are part of teams.,"MATCH (s:Stream)-[:HAS_TEAM]->(:Team)
WHERE s.createdAt >= date(""2018-01-01"")
RETURN s","match
  $s isa stream, has created_at $ca;
  $ca >= 2018-01-01;
  team_membership (member_stream: $s, organization: $t);
fetch { ""name"": $s.name, ""created_at"": $ca };"
355,What are the follower counts of streams that play 'Rust' and have 'en' as their language?,"MATCH (s:Stream)-[:PLAYS]->(:Game {name: 'Rust'}), 
      (s)-[:HAS_LANGUAGE]->(:Language {name: 'en'})
WHERE s.followers IS NOT NULL
RETURN s.name AS stream, s.followers AS followerCount","match
  $g isa game, has name ""Rust"";
  $l isa language, has name ""en"";
  game_play (streaming_channel: $s, played_game: $g);
  language_usage (channel: $s, used_language: $l);
  $s has name $sn, has followers $f;
fetch { ""stream"": $sn, ""followerCount"": $f };"
356,Which users are VIPs for the stream with the highest follower count?,"MATCH (s:Stream)
WITH s
ORDER BY s.followers DESC
LIMIT 1
MATCH (s)<-[:VIP]-(u:User)
RETURN u.name AS user, s.name AS stream","match
  $s isa stream, has name $sn, has followers $f;
  vip_status (channel_with_vips: $s, vip_user: $u);
  $u has name $un;
sort $f desc;
limit 1;
fetch { ""user"": $un, ""stream"": $sn };"
357,What are the names of users who have moderated other users?,"MATCH (u:User)-[:MODERATOR]->(otherUser:User)
RETURN DISTINCT u.name","match
  moderation (moderating_user: $u, moderated_user: $other);
  $u has name $un;
fetch { ""name"": $un };"
358,Which streams have no team associations?,"MATCH (s:Stream)
WHERE NOT exists{ (s)-[:HAS_TEAM]->(:Team) }
RETURN s","match
  $s isa stream, has name $sn;
  not { team_membership (member_stream: $s); };
fetch { ""name"": $sn };"
360,Which teams were formed in 2020?,"MATCH (t:Team)
WHERE t.createdAt >= date(""2020-01-01"") AND t.createdAt < date(""2021-01-01"")
RETURN t.name AS team","match
  $t isa team, has name $tn, has created_at $ca;
  $ca >= 2020-01-01;
  $ca < 2021-01-01;
fetch { ""team"": $tn };"
361,How many languages are associated with streams that have over 1 million total views?,"MATCH (s:Stream)-[:HAS_LANGUAGE]->(l:Language)
WHERE s.total_view_count > 1000000
RETURN count(distinct l) as num_languages","match
  $s isa stream, has total_view_count $tvc;
  $tvc > 1000000;
  language_usage (channel: $s, used_language: $l);
reduce $num_languages = count($l);"
362,What is the total view count of streams that are moderated by 'itsbigchase'?,"MATCH (s:Stream)<-[:MODERATOR]-(u:User {name: 'itsbigchase'})
RETURN sum(s.total_view_count) AS total_views","match
  $u isa user, has name ""itsbigchase"";
  moderation (moderated_channel: $s, moderating_user: $u);
  $s has total_view_count $tvc;
reduce $total_views = sum($tvc);"
363,"Which streams have the user 'creightonolsen' as a chatter and have more than 100,000 views?","MATCH (s:Stream)<-[:CHATTER]-(u:User {name: 'creightonolsen'})
WHERE s.total_view_count > 100000
RETURN s","match
  $u isa user, has name ""creightonolsen"";
  chat_activity (chatting_user: $u, channel_with_chatters: $s);
  $s has total_view_count $tvc;
  $tvc > 100000;
fetch { ""name"": $s.name, ""total_view_count"": $tvc };"
364,List the streams where 'romandoduik' is a chatter.,"MATCH (s:Stream)<-[:CHATTER]-(u:User {name: 'romandoduik'})
RETURN s.name AS stream_name, s.url AS stream_url","match
  $u isa user, has name ""romandoduik"";
  chat_activity (chatting_user: $u, channel_with_chatters: $s);
fetch { ""stream_name"": $s.name, ""stream_url"": $s.url };"
365,Which users are moderators in streams that play 'Rust'?,"MATCH (u:User)-[:MODERATOR]->(s:Stream)-[:PLAYS]->(:Game {name: 'Rust'})
RETURN u.name AS user, s.name AS stream","match
  $g isa game, has name ""Rust"";
  game_play (streaming_channel: $s, played_game: $g);
  $s has name $sn;
  moderation (moderated_channel: $s, moderating_user: $u);
  $u has name $un;
fetch { ""user"": $un, ""stream"": $sn };"
366,How many streams has each team associated with them?,"MATCH (t:Team)<-[:HAS_TEAM]-(s:Stream)
RETURN t.name AS team, count(s) AS num_streams
ORDER BY num_streams DESC","match
  $t isa team, has name $tn;
  team_membership (member_stream: $s, organization: $t);
reduce $num_streams = count($s) groupby $tn;
sort $num_streams desc;"
367,What are the properties of the stream with the highest number of followers?,"MATCH (s:Stream)
RETURN s
ORDER BY s.followers DESC
LIMIT 1","match
  $s isa stream, has followers $f;
sort $f desc;
limit 1;
fetch { ""name"": $s.name, ""followers"": $f, ""total_view_count"": $s.total_view_count };"
368,List all games that have been played by streams associated with the 'ESO Stream Team'.,"MATCH (team:Team {name: 'ESO Stream Team'})<-[:HAS_TEAM]-(stream:Stream)-[:PLAYS]->(game:Game)
RETURN DISTINCT game.name","match
  $t isa team, has name ""ESO Stream Team"";
  team_membership (member_stream: $s, organization: $t);
  game_play (streaming_channel: $s, played_game: $g);
  $g has name $gn;
fetch { ""name"": $gn };"
369,"Which language is most commonly associated with streams that have more than 500,000 followers?","MATCH (s:Stream)-[:HAS_LANGUAGE]->(l:Language)
WHERE s.followers > 500000
RETURN l.name AS language, count(*) AS count
ORDER BY count DESC
LIMIT 1","match
  $s isa stream, has followers $f;
  $f > 500000;
  language_usage (channel: $s, used_language: $l);
  $l has name $ln;
reduce $count = count($s) groupby $ln;
sort $count desc;
limit 1;"
370,Identify streams that have a creation date before 2010.,"MATCH (s:Stream)
WHERE s.createdAt < date(""2010-01-01"")
RETURN s","match
  $s isa stream, has created_at $ca;
  $ca < 2010-01-01;
fetch { ""name"": $s.name, ""created_at"": $ca };"
371,Which streams have users with the role of both VIP and moderator?,"MATCH (s:Stream)
WHERE exists{ (s)<-[:VIP]-(:User)-[:MODERATOR]->(s) }
RETURN s","match
  $s isa stream, has name $sn;
  vip_status (channel_with_vips: $s, vip_user: $u);
  moderation (moderated_channel: $s, moderating_user: $u);
fetch { ""name"": $sn };"
372,List the top 5 users by the number of streams they moderate.,"MATCH (u:User)-[:MODERATOR]->(s:Stream)
WITH u, count(s) AS num_moderated_streams
ORDER BY num_moderated_streams DESC
LIMIT 5
RETURN u.name AS user, num_moderated_streams","match
  $u isa user, has name $un;
  moderation (moderating_user: $u, moderated_channel: $s);
reduce $num_moderated_streams = count($s) groupby $un;
sort $num_moderated_streams desc;
limit 5;"
373,What are the descriptions of the streams with the oldest creation dates?,"MATCH (s:Stream)
WITH s
ORDER BY s.createdAt
LIMIT 5
RETURN s.description","match
  $s isa stream, has description $d, has created_at $ca;
sort $ca asc;
limit 5;
fetch { ""description"": $d };"
374,Which games are played by streams that are part of teams created after 2017?,"MATCH (s:Stream)-[:HAS_TEAM]->(t:Team)
WHERE t.createdAt > datetime('2017-01-01')
WITH s
MATCH (s)-[:PLAYS]->(g:Game)
RETURN DISTINCT g.name","match
  $t isa team, has created_at $ca;
  $ca > 2017-01-01;
  team_membership (member_stream: $s, organization: $t);
  game_play (streaming_channel: $s, played_game: $g);
  $g has name $gn;
fetch { ""name"": $gn };"
375,How many streams are associated with each language?,"MATCH (s:Stream)-[:HAS_LANGUAGE]->(l:Language)
RETURN l.name AS language, count(s) AS streamCount
ORDER BY streamCount DESC","match
  language_usage (channel: $s, used_language: $l);
  $l has name $ln;
reduce $streamCount = count($s) groupby $ln;
sort $streamCount desc;"
376,List the top 3 streams that have the most chatters.,"MATCH (s:Stream)<-[:CHATTER]-()
RETURN s.name AS stream, count(*) AS chatter_count
ORDER BY chatter_count DESC
LIMIT 3","match
  $s isa stream, has name $sn;
  chat_activity (channel_with_chatters: $s, chatting_user: $c);
reduce $chatter_count = count($c) groupby $sn;
sort $chatter_count desc;
limit 3;"
377,Which users have been VIPs in streams with a total view count over 5 million?,"MATCH (u:User)-[:VIP]->(s:Stream)
WHERE s.total_view_count > 5000000
RETURN u.name AS user, s.name AS stream, s.total_view_count AS views","match
  $s isa stream, has name $sn, has total_view_count $tvc;
  $tvc > 5000000;
  vip_status (channel_with_vips: $s, vip_user: $u);
  $u has name $un;
fetch { ""user"": $un, ""stream"": $sn, ""views"": $tvc };"
378,Find streams where 'itsbigchase' is a moderator.,"MATCH (s:Stream)<-[:MODERATOR]-(u:User {name: 'itsbigchase'})
RETURN s","match
  $u isa user, has name ""itsbigchase"";
  moderation (moderated_channel: $s, moderating_user: $u);
fetch { ""name"": $s.name, ""url"": $s.url };"
379,What are the follower counts for streams that have 'ru' as their language?,"MATCH (s:Stream)-[:HAS_LANGUAGE]->(l:Language {name: 'ru'})
RETURN s.name AS stream_name, s.followers AS follower_count","match
  $l isa language, has name ""ru"";
  language_usage (channel: $s, used_language: $l);
  $s has name $sn, has followers $f;
fetch { ""stream_name"": $sn, ""follower_count"": $f };"
380,List all users who have chatted with the stream 'itsbigchase'.,"MATCH (u:User)-[:CHATTER]->(s:Stream {name: 'itsbigchase'})
RETURN u","match
  $s isa stream, has name ""itsbigchase"";
  chat_activity (channel_with_chatters: $s, chatting_user: $u);
fetch { ""name"": $u.name };"
381,Which streams are connected to the game 'Rust' and have at least one VIP?,"MATCH (s:Stream)-[:PLAYS]->(:Game {name: 'Rust'})
WHERE exists{ (s)<-[:VIP]-() }
RETURN s","match
  $g isa game, has name ""Rust"";
  game_play (streaming_channel: $s, played_game: $g);
  vip_status (channel_with_vips: $s, vip_user: $v);
fetch { ""name"": $s.name };"
382,What are the URLs of streams where 'itsbigchase' is a moderator?,"MATCH (s:Stream)<-[:MODERATOR]-(u:User {name: 'itsbigchase'})
RETURN s.url","match
  $u isa user, has name ""itsbigchase"";
  moderation (moderated_channel: $s, moderating_user: $u);
fetch { ""url"": $s.url };"
383,What are the properties of the streams where '9linda' is a VIP?,"MATCH (s:Stream)<-[:VIP]-(:User {name: '9linda'})
RETURN s.createdAt, s.id, s.description, s.url, s.name, s.followers, s.total_view_count","match
  $u isa user, has name ""9linda"";
  vip_status (vip_user: $u, channel_with_vips: $s);
fetch { ""name"": $s.name, ""url"": $s.url, ""description"": $s.description, ""followers"": $s.followers, ""total_view_count"": $s.total_view_count };"
384,What are the names of the top 5 streams with the highest follower counts?,"MATCH (s:Stream)
RETURN s.name AS stream_name, s.followers AS follower_count
ORDER BY follower_count DESC
LIMIT 5","match
  $s isa stream, has name $sn, has followers $f;
sort $f desc;
limit 5;
fetch { ""stream_name"": $sn, ""follower_count"": $f };"
385,Which games have been played by streams with more than 1 million total views?,"MATCH (s:Stream)-[:PLAYS]->(g:Game)
WHERE s.total_view_count > 1000000
RETURN DISTINCT g.name","match
  $s isa stream, has total_view_count $tvc;
  $tvc > 1000000;
  game_play (streaming_channel: $s, played_game: $g);
  $g has name $gn;
fetch { ""name"": $gn };"
386,List the names of 3 streams that are conducted in the English language.,"MATCH (s:Stream)-[:HAS_LANGUAGE]->(l:Language {name: 'en'})
RETURN s.name
LIMIT 3","match
  $l isa language, has name ""en"";
  language_usage (channel: $s, used_language: $l);
  $s has name $sn;
limit 3;
fetch { ""name"": $sn };"
387,Which streams have moderators who are also users?,"MATCH (s:Stream)<-[:MODERATOR]-(u:User)
RETURN s, u","match
  moderation (moderated_channel: $s, moderating_user: $u);
fetch { ""stream"": $s.name, ""user"": $u.name };"
388,What are the names of the 3 newest teams in the database?,"MATCH (t:Team)
RETURN t.name
ORDER BY t.createdAt DESC
LIMIT 3","match
  $t isa team, has name $tn, has created_at $ca;
sort $ca desc;
limit 3;
fetch { ""name"": $tn };"
389,How many streams are associated with the game 'Rust'?,"MATCH (s:Stream)-[:PLAYS]->(g:Game {name: 'Rust'})
RETURN count(s) AS num_streams","match
  $g isa game, has name ""Rust"";
  game_play (streaming_channel: $s, played_game: $g);
reduce $num_streams = count($s);"
390,What are the URLs of the top 3 streams by total view count?,"MATCH (s:Stream)
RETURN s.url AS stream_url
ORDER BY s.total_view_count DESC
LIMIT 3","match
  $s isa stream, has url $u, has total_view_count $tvc;
sort $tvc desc;
limit 3;
fetch { ""stream_url"": $u };"
391,Which users are moderators in more than one stream?,"MATCH (u:User)-[:MODERATOR]->(s:Stream)
WITH u, count(s) AS num_moderated_streams
WHERE num_moderated_streams > 1
RETURN u.name AS user, num_moderated_streams","match
  $u isa user, has name $un;
  moderation (moderating_user: $u, moderated_channel: $s);
reduce $num_moderated_streams = count($s) groupby $un;
sort $num_moderated_streams desc;"
392,List the streams that have more than 5 million followers.,"MATCH (s:Stream)
WHERE s.followers > 5000000
RETURN s.name AS stream_name, s.followers AS follower_count
ORDER BY s.followers DESC","match
  $s isa stream, has name $sn, has followers $f;
  $f > 5000000;
sort $f desc;
fetch { ""stream_name"": $sn, ""follower_count"": $f };"
393,What are the names of streams that play 'Grand Theft Auto V' and have English as their language?,"MATCH (s:Stream)-[:PLAYS]->(:Game {name: 'Grand Theft Auto V'})
WHERE (s)-[:HAS_LANGUAGE]->(:Language {name: 'en'})
RETURN s.name","match
  $g isa game, has name ""Grand Theft Auto V"";
  $l isa language, has name ""en"";
  game_play (streaming_channel: $s, played_game: $g);
  language_usage (channel: $s, used_language: $l);
  $s has name $sn;
fetch { ""name"": $sn };"
394,Which users are VIPs in the stream named 'itsbigchase'?,"MATCH (s:Stream {name: 'itsbigchase'})<-[:VIP]-(u:User)
RETURN u.name AS user","match
  $s isa stream, has name ""itsbigchase"";
  vip_status (channel_with_vips: $s, vip_user: $u);
  $u has name $un;
fetch { ""user"": $un };"
395,How many streams are part of the 'ESO Stream Team'?,"MATCH (s:Stream)-[:HAS_TEAM]->(t:Team {name: 'ESO Stream Team'})
RETURN count(s)","match
  $t isa team, has name ""ESO Stream Team"";
  team_membership (member_stream: $s, organization: $t);
reduce $count = count($s);"
396,Which games are played by the oldest streams in the database?,"MATCH (s:Stream)-[:PLAYS]->(g:Game)
WITH s, g
ORDER BY s.createdAt
LIMIT 1
RETURN g.name AS game","match
  $s isa stream, has created_at $ca;
  game_play (streaming_channel: $s, played_game: $g);
  $g has name $gn;
sort $ca asc;
limit 1;
fetch { ""game"": $gn };"
397,Find 3 languages spoken in streams with the highest number of followers.,"MATCH (s:Stream)-[:HAS_LANGUAGE]->(l:Language)
RETURN l.name AS language, max(s.followers) AS max_followers
ORDER BY max_followers DESC
LIMIT 3","match
  $s isa stream, has followers $f;
  language_usage (channel: $s, used_language: $l);
  $l has name $ln;
reduce $max_followers = max($f) groupby $ln;
sort $max_followers desc;
limit 3;"
398,What are the names of users who are both moderators and VIPs in any stream?,"MATCH (u:User)-[:MODERATOR]->(s:Stream)<-[:VIP]-(u)
RETURN DISTINCT u.name","match
  $u isa user, has name $un;
  moderation (moderated_channel: $s, moderating_user: $u);
  vip_status (channel_with_vips: $s, vip_user: $u);
fetch { ""name"": $un };"
399,List the top 5 streams based on their creation date.,"MATCH (s:Stream)
RETURN s.name, s.createdAt
ORDER BY s.createdAt DESC
LIMIT 5","match
  $s isa stream, has name $sn, has created_at $ca;
sort $ca desc;
limit 5;
fetch { ""name"": $sn, ""createdAt"": $ca };"
